Nom_Table;Libellé_Table;Nom_Variable;Type;Longueur;Libellé_Variable;Variables de  jointure;Année_Présence;Année_Suppression;Observations;règle de gestion;Concepts;Année_présence table;Année_suppression_table;sensible_medical
T_RIPaaFA;debut facture;CON_TYP;Caractère;2;Type de contrat souscrit auprès d'un organisme complémentaire;;2010;;;;;2010;;
T_RIPaaFA;debut facture;EXO_TM;Caractère;1;Justification d'exonération du TM;;2010;;;;;2010;;
T_RIPaaFA;debut facture;COD_PEC;Caractère;1;Code de prise en charge;;2010;;;;;2010;;
T_RIPaaFA;debut facture;NOE_RGM;Caractère;2;Code Gd régime;;2010;;;;;2010;;
T_RIPaaFA;debut facture;RNG_NAI;Caractère;1;Rang de naissance;;2016;;;;;2010;;
T_RIPaaFA;debut facture;PH_BRM;Numérique;0;Total Base Remboursement Prestation hospitalière;;2010;;;;;2010;;
T_RIPaaFA;debut facture;PH_AMO_MNR;Numérique;0;Total remboursable AMO Prestation hospitalières;;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_RIPaaFA;debut facture;HON_MNT;Numérique;0;Total honoraire Facturé;;2010;;;;;2010;;
T_RIPaaFA;debut facture;HON_AM_MNR;Numérique;0;Total honoraire remboursable AM;;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_RIPaaFA;debut facture;PAS_OC_MNT;Numérique;0;Total participation assuré avant OC;;2010;;;;;2010;;
T_RIPaaFA;debut facture;PH_OC_MNR;Numérique;0;Total remboursable OC pour les PH;;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_RIPaaFA;debut facture;HON_OC_MNR;Numérique;0;Total remboursable OC pour les honoraires;;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_RIPaaFA;debut facture;PH_MNT;Numérique;0;Montant total facturé pour  PH;;2010;;;;;2010;;
T_RIPaaFA;debut facture;FAC_ETL;Caractère;1;Etat de liquidation de la facture;;2010;;;;;2010;;
T_RIPaaFA;debut facture;BEN_CMU;Caractère;1;Patient bénéficiaire de la CMU;;2012;;;;;2010;;
T_RIPaaFA;debut facture;ORG_CPL_NUM;Caractère;10;N° d’organisme complémentaire;;2015;;;;;2010;;
T_RIPaaFA;debut facture;NUM_DAT_AT;Caractère;9;Numéro accident du travail ou date d’accident de droit commun;;2015;;;;;2010;;
T_RIPaaFB;prestation hospitalière;TYP_ART;Caractère;1;Type d'enregistrement;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;ETA_NUM_EPMSI;Caractère;9;Numéro FINESS de l’entité juridique;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;RIP_NUM;Caractère;6;Numéro séquentiel de séjour (idem RPSA);;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;FAC_NUM;Caractère;3;N° séquentiel de facture;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;ENT_MOI;Caractère;2;Mois de la date de début de séjour;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;ENT_ANN;Caractère;4;Année de la date de début de séjour;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;SOR_MOI;Caractère;2;Mois de la date de fin de séjour;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;SOR_ANN;Caractère;4;Année de la date de fin de séjour;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;SEJ_DUR;Numérique;0;Durée (Date de fin de séjour-date de début de séjour);;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;DEL_DAT_ENT;Numérique;0;Délai par rapport à la date d'entrée;;2013;;;;;2010;;
T_RIPaaFB;prestation hospitalière;PSH_MDT;Caractère;2;Mode de traitement;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;PSH_DMT;Caractère;3;Discipline de prestation (ex DMT);;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;ACT_COD;Caractère;5;Code acte;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;ACT_NBR;Numérique;0;Quantité;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;EXO_TM;Caractère;1;Justification exonération TM;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;ACT_COE;Numérique;0;Cœfficient;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;COD_PEC;Caractère;1;Code prise en charge FJ;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;RIP_COE;Numérique;0;Cœfficient MCO/HAD;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;PRI_UNI;Numérique;0;Prix Unitaire;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;REM_BAS;Numérique;0;Montant Base remboursement;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;REM_TAU;Numérique;0;Taux applicable à la prestation;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;AMO_MNR;Numérique;0;Montant Remboursable par la caisse (AMO);;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_RIPaaFB;prestation hospitalière;FAC_MNT;Numérique;0;Montant total de la dépense;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;AMC_MNR;Numérique;0;Montant remboursable par l'organisme complémentaire (AMC);;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_RIPaaFB;prestation hospitalière;GHS_NUM;Caractère;4;N° de GHS/GHT;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;NOE_MNR;Numérique;0;Montant remboursé NOEMIE Retour;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;NOE_OPE;Caractère;3;Nature opération récupération NOEMIE Retour;;2010;;;;;2010;;
T_RIPaaFB;prestation hospitalière;ETE_GHS_NUM;Numérique;0;N° GHS (format num);;2010;;;;;2010;;
T_RIPaaFC;honoraire;TYP_ART;Caractère;1;Type d'enregistrement;;2010;;;;;2010;;
T_RIPaaFC;honoraire;ETA_NUM_EPMSI;Caractère;9;Numéro FINESS de l’entité juridique;;2010;;;;;2010;;
T_RIPaaFC;honoraire;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2010;;;;;2010;;
T_RIPaaFC;honoraire;RIP_NUM;Caractère;6;Numéro séquentiel de séjour (idem RPSA);;2010;;;;;2010;;
T_RIPaaFC;honoraire;FAC_NUM;Caractère;3;N° séquentiel de facture;;2010;;;;;2010;;
T_RIPaaFC;honoraire;DEL_DAT_ENT;Numérique;0;Délai par rapport à la date d'entrée;;2013;;;;;2010;;
T_RIPaaFC;honoraire;ACT_MOI;Caractère;2;Mois de la date de l'acte;;2010;;;;;2010;;
T_RIPaaFC;honoraire;ACT_ANN;Caractère;4;Année de la date de l'acte;;2010;;;;;2010;;
T_RIPaaFC;honoraire;PSH_MDT;Caractère;2;Mode de traitement;;2010;;;;;2010;;
T_RIPaaFC;honoraire;PSH_DMT;Caractère;3;Discipline de prestation (ex DMT);;2010;;;;;2010;;
T_RIPaaFC;honoraire;EXO_TM;Caractère;1;Justification exo TM;;2010;;;;;2010;;
T_RIPaaFC;honoraire;ACT_COD;Caractère;5;Code acte;;2010;;;;;2010;;
T_RIPaaFC;honoraire;ACT_NBR;Numérique;0;Quantité;;2010;;;;;2010;;
T_RIPaaFC;honoraire;ACT_COE;Numérique;0;Cœfficient;;2010;;;;;2010;;
T_RIPaaFC;honoraire;ACT_DNB;Numérique;0;Dénombrement;;2010;;;;;2010;;
T_RIPaaFC;honoraire;PRI_UNI;Numérique;0;Prix Unitaire;;2010;;;;;2010;;
T_RIPaaFC;honoraire;REM_BAS;Numérique;0;Montant Base remboursement;;2010;;;;;2010;;
T_RIPaaFC;honoraire;REM_TAU;Numérique;0;Taux Remboursement;;2010;;;;;2010;;
T_RIPaaFC;honoraire;AMO_MNR;Numérique;0;Montant Remboursable par AMO;;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_RIPaaFC;honoraire;HON_MNT;Numérique;0;Montant des honoraire (dépassement compris);;2010;;;;;2010;;
T_RIPaaFC;honoraire;AMC_MNR;Numérique;0;Montant remboursable par AMC;;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_RIPaaFC;honoraire;NOE_MNR;Numérique;0;Montant remboursé NOEMIE Retour;;2010;;;;;2010;;
T_RIPaaFC;honoraire;NOE_OPE;Caractère;3;Nature opération récupération NOEMIE Retour;;2010;;;;;2010;;
T_RIPaaFH;medicament;TYP_ART;Caractère;1;Type d'enregistrement;;2010;;;;;2010;;
T_RIPaaFH;medicament;ETA_NUM_EPMSI;Caractère;9;Numéro FINESS de l’entité juridique;;2010;;;;;2010;;
T_RIPaaFH;medicament;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2010;;;;;2010;;
T_RIPaaFH;medicament;RIP_NUM;Caractère;6;Numéro séquentiel de séjour (idem RPSA);;2010;;;;;2010;;
T_RIPaaFH;medicament;FAC_NUM;Caractère;3;N° séquentiel de facture;;2010;;;;;2010;;
T_RIPaaFH;medicament;DEL_DAT_ENT;Numérique;0;Délai par rapport à la date d'entrée;;2013;;;;;2010;;
T_RIPaaFH;medicament;ENT_MOI;Caractère;2;Mois de la date de début de séjour;;2010;;;;;2010;;
T_RIPaaFH;medicament;ENT_ANN;Caractère;4;Année de la date de début de séjour;;2010;;;;;2010;;
T_RIPaaFH;medicament;COD_UCD;Caractère;7;Code UCD;;2010;;;;;2010;;
T_RIPaaFH;medicament;COE_TAU;Numérique;0;Coefficient de fractionnement;;2010;;;;;2010;;
T_RIPaaFH;medicament;ACH_PRI;Numérique;0;Prix d'achat unitaire TTC;;2010;;;;;2010;;
T_RIPaaFH;medicament;MNT_UNI_ECA;Numérique;0;Montant unitaire de l'écart indemnisable;;2010;;;;;2010;;
T_RIPaaFH;medicament;TOT_MNT_ECA;Numérique;0;Montant total de l'écart indemnisable;;2010;;;;;2010;;
T_RIPaaFH;medicament;QUA_COD;Numérique;0;Quantité;;2010;;;;;2010;;
T_RIPaaFH;medicament;FAC_TOT;Numérique;0;Montant total facturé TTC;;2010;;;;;2010;;
T_RIPaaFH;medicament;UCD_UCD_COD;Caractère;13;Code UCD (0 à gauche);;2010;;Variable créée par CNAMTS;;;2010;;
T_RIPaaFI;interruption de sejour;TYP_ART;Caractère;1;Type d'enregistrement;;2010;;;;;2010;;
T_RIPaaFI;interruption de sejour;ETA_NUM_EPMSI;Caractère;9;Numéro FINESS de l’entité juridique;;2010;;;;;2010;;
T_RIPaaFI;interruption de sejour;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2010;;;;;2010;;
T_RIPaaFI;interruption de sejour;RIP_NUM;Caractère;6;Numéro séquentiel de séjour (idem RPSA);;2010;;;;;2010;;
T_RIPaaFI;interruption de sejour;FAC_NUM;Caractère;3;N° séquentiel de facture;;2010;;;;;2010;;
T_RIPaaFI;interruption de sejour;DEL_DAT_ENT;Numérique;0;Délai par rapport à la date d'entrée;;2013;;;;;2010;;
T_RIPaaFI;interruption de sejour;ENT_MOI;Caractère;2;Mois de la date de début de séjour;;2010;;;;;2010;;
T_RIPaaFI;interruption de sejour;ENT_ANN;Caractère;4;Année de la date de début de séjour;;2010;;;;;2010;;
T_RIPaaFI;interruption de sejour;SOR_MOI;Caractère;2;Mois de la date de fin de séjour;;2010;;;;;2010;;
T_RIPaaFI;interruption de sejour;SOR_ANN;Caractère;4;Année de la date de fin de séjour;;2010;;;;;2010;;
T_RIPaaFI;interruption de sejour;SEJ_DUR;Numérique;0;Durée (Date de fin de séjour-date de début de séjour);;2010;;;;;2010;;
T_RIPaaFI;interruption de sejour;SEJ_FIN;Caractère;1;Nature d'interruption ou de fin de séjour;;2010;;;;;2010;;
T_RIPaaFI;interruption de sejour;ETB_NUM;Caractère;14;Etablissement de transfert ou de retour ou lieu d'exécution de l'acte;;2010;;;;;2010;;
T_RIPaaFL;actes de Biologie;TYP_ART;Caractère;1;Type d'enregistrement;;2012;;;;;2012;;
T_RIPaaFL;actes de Biologie;ETA_NUM_EPMSI;Caractère;9;Numéro FINESS de l’entité juridique;;2012;;;;;2012;;
T_RIPaaFL;actes de Biologie;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2012;;;;;2012;;
T_RIPaaFL;actes de Biologie;RIP_NUM;Caractère;6;Numéro séquentiel de séjour (idem RPSA);;2012;;;;;2012;;
T_RIPaaFL;actes de Biologie;FAC_NUM;Caractère;3;N° séquentiel de facture;;2012;;;;;2012;;
T_RIPaaFL;actes de Biologie;PSH_MDT;Caractère;2;Mode de traitement;;2012;;;;;2012;;
T_RIPaaFL;actes de Biologie;PSH_DMT;Caractère;3;Discipline de prestation (ex DMT);;2012;;;;;2012;;
T_RIPaaFL;actes de Biologie;ANN_MOI;Caractère;6;Mois et année;;2012;;;;;2012;;
T_RIPaaFL;actes de Biologie;DEL_DAT_ENT;Numérique;0;délai par rapport à la date d'entrée;;2012;;;;;2012;;
T_RIPaaFL;actes de Biologie;ACT_NBR;Numérique;0;Quantité acte;;2012;;;;;2012;;
T_RIPaaFL;actes de Biologie;NABM_COD;Caractère;8;Code acte;;2012;;variable recodée en 2014;;;2012;;
T_RIPaaFM;ccam;TYP_ART;Caractère;1;Type d'enregistrement;;2010;;;;;2010;;
T_RIPaaFM;ccam;ETA_NUM_EPMSI;Caractère;9;Numéro FINESS de l’entité juridique;;2010;;;;;2010;;
T_RIPaaFM;ccam;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2010;;;;;2010;;
T_RIPaaFM;ccam;RIP_NUM;Caractère;6;Numéro séquentiel de séjour (idem RPSA);;2010;;;;;2010;;
T_RIPaaFM;ccam;FAC_NUM;Caractère;3;N° séquentiel de facture;;2010;;;;;2010;;
T_RIPaaFM;ccam;ACT_DAT_COMP;Caractère;1;Compatible avec la date de l'acte;;2010;;;;;2010;;
T_RIPaaFM;ccam;ACT_MOI;Caractère;2;Mois de la date de l'acte;;2010;;;;;2010;;
T_RIPaaFM;ccam;ACT_ANN;Caractère;4;Année de la date de l'acte;;2010;;;;;2010;;
T_RIPaaFM;ccam;DEL_DAT_ENT;Numérique;0;Délai par rapport à la date d'entrée;;2013;;;;;2010;;
T_RIPaaFM;ccam;PSH_MDT;Caractère;2;Mode de traitement;;2010;;;;;2010;;
T_RIPaaFM;ccam;PSH_DMT;Caractère;3;Discipline de prestation (ex DMT);;2010;;;;;2010;;
T_RIPaaFM;ccam;CCAM_COD;Caractère;13;Code CCAM;;2010;;;;;2010;;
T_RIPaaFM;ccam;DOC_ACT;Caractère;1;Extension documentaire;;2010;;;;;2010;;
T_RIPaaFM;ccam;ACV_ACT;Caractère;1;Activité;;2010;;;;;2010;;
T_RIPaaFM;ccam;PHA_ACT;Caractère;1;Phase;;2010;;;;;2010;;
T_RIPaaFM;ccam;MOD_ACT1;Caractère;1;Modificateur 1;;2010;;;;;2010;;
T_RIPaaFM;ccam;MOD_ACT2;Caractère;1;Modificateur 2;;2010;;;;;2010;;
T_RIPaaFM;ccam;MOD_ACT3;Caractère;1;Modificateur 3;;2010;;;;;2010;;
T_RIPaaFM;ccam;MOD_ACT4;Caractère;1;Modificateur 4;;2010;;;;;2010;;
T_RIPaaFM;ccam;ANP_ACT;Caractère;1;Association non prévue;;2010;;;;;2010;;
T_RIPaaFM;ccam;REM_EXP_ACT;Caractère;1;Code remb exceptionnel;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_1;Caractère;2;N° dent 1;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_2;Caractère;2;N° dent 2;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_3;Caractère;2;N° dent 3;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_4;Caractère;2;N° dent 4;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_5;Caractère;2;N° dent 5;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_6;Caractère;2;N° dent 6;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_7;Caractère;2;N° dent 7;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_8;Caractère;2;N° dent 8;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_9;Caractère;2;N° dent 9;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_10;Caractère;2;N° dent 10;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_11;Caractère;2;N° dent 11;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_12;Caractère;2;N° dent 12;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_13;Caractère;2;N° dent 13;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_14;Caractère;2;N° dent 14;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_15;Caractère;2;N° dent 15;;2010;;;;;2010;;
T_RIPaaFM;ccam;DENT_NUM_16;Caractère;2;N° dent 16;;2010;;;;;2010;;
T_RIPaaFP;prothese;TYP_ART;Caractère;1;Type d'enregistrement;;2010;;;;;2010;;
T_RIPaaFP;prothese;ETA_NUM_EPMSI;Caractère;9;Numéro FINESS de l’entité juridique;;2010;;;;;2010;;
T_RIPaaFP;prothese;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2010;;;;;2010;;
T_RIPaaFP;prothese;RIP_NUM;Caractère;6;Numéro séquentiel de séjour (idem RPSA);;2010;;;;;2010;;
T_RIPaaFP;prothese;FAC_NUM;Caractère;3;N° séquentiel de facture;;2010;;;;;2010;;
T_RIPaaFP;prothese;DEL_DAT_ENT;Numérique;0;Délai par rapport à la date d'entrée;;2013;;;;;2010;;
T_RIPaaFP;prothese;ENT_MOI;Caractère;2;Mois de la date de début de séjour;;2010;;;;;2010;;
T_RIPaaFP;prothese;ENT_ANN;Caractère;4;Année de la date de début de séjour;;2010;;;;;2010;;
T_RIPaaFP;prothese;LPP_COD;Caractère;13;Code référence LPP;;2010;;;;;2010;;
T_RIPaaFP;prothese;LPP_QUA;Numérique;0;Quantité;;2010;;;;;2010;;
T_RIPaaFP;prothese;LPP_PU_DEV;Numérique;0;Tarif référence LPP/ Prix Unitaire sur devis;;2010;;;;;2010;;
T_RIPaaFP;prothese;FAC_MNT;Numérique;0;Montant total facturé;;2010;;;;;2010;;
T_RIPaaFP;prothese;LPP_PRI_UNI;Numérique;0;Prix d'achat unitaire;;2010;;;;;2010;;
T_RIPaaFP;prothese;MNT_UNI_ECA;Numérique;0;Montant unitaire de l'écart indemnisable;;2010;;;;;2010;;
T_RIPaaFP;prothese;TOT_MNT_ECA;Numérique;0;Montant total de l'écart indemnisable;;2010;;;;;2010;;
T_RIPaaFP;prothese;TIP_PRS_IDE;Numérique;0;Code référence LPP (format numérique);;2010;;;;;2010;;
T_RIPaaC;chainage;ENT_AM;Caractère;6;Date d'entrée au format année + mois;;2009;2011;;;;2007;;
T_RIPaaC;chainage;SOR_AM;Caractère;6;Date de sortie au format année + mois;;2009;2011;;;;2007;;
T_RIPaaC;chainage;SOR_ANN;Caractère;4;Année de sortie;;2007;2010;;;;2007;;
T_RIPaaC;chainage;SOR_MOI;Caractère;2;Mois de sortie;;2007;2010;;;;2007;;
T_RIPaaR3A;Résumé par acte ambulatoire anonymisé;NAT_PEC;Caractère;2;Nature de prise en charge;;2007;2012;;;;2007;;
T_RIPaaRSA;Résumé par séquence;NAT_PEC;Caractère;2;Nature de prise en charge;;2007;2012;;;;2007;;
T_RIPaaRSA;Résumé par séquence;SCO_DEP_REL;Caractère;1;Score pour la dépendance pour la relation (AVQ);;2007;2012;;;;2007;;
T_RIPaaRSA;Résumé par séquence;SEJ_LEG;Caractère;1;Mode légal de séjour;;2007;2012;;;;2007;;
T_RIPaaSTC;Prise en charge patient pour etb DG;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2011;2013;;;;2011;;
