Nom_Table;Libellé_Table;Nom_Variable;Type;Longueur;Libellé_Variable;Variables de  jointure;Année_Présence;Année_Suppression;Observations;règle de gestion;Concepts;Année_présence table;Année_suppression_table;sensible_medical
T_MCOaaFM;OQN actes CCAM;MOD_ACT2;Caractère;1;Modificateur 2;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM, CCAM;;2005;;non
T_MCOaaFM;OQN actes CCAM;MOD_ACT3;Caractère;1;Modificateur 3;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM, CCAM;;2005;;non
T_MCOaaFM;OQN actes CCAM;MOD_ACT4;Caractère;1;Modificateur 4;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM, CCAM;;2005;;non
T_MCOaaFM;OQN actes CCAM;NUM_FAC;Caractère;3;N° séquentiel de facture;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM, CCAM;;2005;;non
T_MCOaaFM;OQN actes CCAM;PHA_ACT;Caractère;1;Phase;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM, CCAM;;2005;;non
T_MCOaaFM;OQN actes CCAM;PSH_DMT;Caractère;3;Discipline de prestation (ex DMT);NON;2005;;;Utilisable par ETA_NUM||RSA_NUM, CCAM;;2005;;non
T_MCOaaFM;OQN actes CCAM;PSH_MDT;Caractère;2;Mode de traitement;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM, CCAM;;2005;;non
T_MCOaaFM;OQN actes CCAM;REM_EXP_ACT;Caractère;1;Code remboursement exceptionnel;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM, CCAM;;2005;;non
T_MCOaaFM;OQN actes CCAM;RSA_NUM;Caractère;10; N° séquentiel (le même que pour les RSA);OUI;2005;;Observations 2010 : Attention doublons : Tjs utiliser avec la variable ETA_NUM car unique par étab.;Utilisable par ETA_NUM||RSA_NUM, CCAM;;2005;;non
T_MCOaaFM;OQN actes CCAM;RSF_TYP;Caractère;1;Type de format RSF (1 : ancien, 2 : nouveau);NON;2005;;;Utilisable par ETA_NUM||RSA_NUM, CCAM;;2005;;non
T_MCOaaFM;OQN actes CCAM;SOR_ANN;Caractère;4;Année de l'acte;NON;2008;;;Utilisable par ETA_NUM||RSA_NUM, CCAM;;2005;;non
T_MCOaaFM;OQN actes CCAM;SOR_MOI;Caractère;2;Mois de l'acte;NON;2008;;;Utilisable par ETA_NUM||RSA_NUM, CCAM;;2005;;non
T_MCOaaFM;OQN actes CCAM;TYP_ART;Caractère;1;Type d'enregistrement;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM, CCAM;;2005;;non
T_MCOaaFP;OQN DMI en sus;DEL_DAT_ENT;Numérique;5;Délai par rapport à la date d'entrée;;2013;;;;;2005;;
T_MCOaaFP;OQN DMI en sus;ENT_ANN;Caractère;4;Année début de séjour;;2008;;"
Observations 2017 : Renommée en 2015 (ancien nom : SOR_ANN)";;;2005;;
T_MCOaaFP;OQN DMI en sus;ENT_MOI;Caractère;2;Mois de début de séjour;;2008;;"
Observations 2017 : Renommée en 2015 (ancien nom : SOR_MOI)";;;2005;;
T_MCOaaFP;OQN DMI en sus;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2005;;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;FAC_MNT;Numérique;7,2;Montant total facturé;NON;2008;;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;LPP_COD;Caractère;13;Code référence LPP;NON;2008;;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;LPP_PRI_UNI;Numérique;7,2;Prix d'achat unitaire;NON;2008;;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;LPP_PU_DEV;Numérique;7,2;Tarif référence LPP/ Prix Unitaire sur devis;NON;2008;;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;LPP_QUA;Numérique;2;Quantité;NON;2008;;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;MNT_UNI_ECA;Numérique;7,2;Montant unitaire de l'écart indemnisable;NON;2008;;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;NUM_FAC;Caractère;3;N° séquentiel de facture;NON;2005;;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;RSA_NUM;Caractère;10; N° séquentiel (le même que pour les RSA);OUI;2005;;Observations 2010 : Attention doublons : Tjs utiliser avec la variable ETA_NUM car unique par étab.;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;RSF_TYP;Caractère;1;Type de format RSF (1 : ancien, 2 : nouveau);NON;2005;;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;TIP_PRS_IDE;Numérique;13;Code référence LPP (format numérique);NON;2005;;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;TOT_MNT_ECA;Numérique;7,2;Montant total de l'écart indemnisable;NON;2008;;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFP;OQN DMI en sus;TYP_ART;Caractère;1;Type d'enregistrement;NON;2005;;;Prestations hospitalières : Prothèses, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaGV2017;Table de passage en version de GHM à partir de mars de l'année suivante;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;;2016;;"
Observations 2017 : version de mars de l'année suivante";;;2016;;
T_MCOaaGV2017;Table de passage en version de GHM à partir de mars de l'année suivante;ETE_GHS_NUM;Numérique;4;Regroupage en GHS (format numérique de GHS_NUM);;2016;;"
Observations 2017 : Variable créée par CNAMTS";;;2016;;
T_MCOaaGV2017;Table de passage en version de GHM à partir de mars de l'année suivante;GHM_NUM;Caractère;6;Regroupage en GHM;;2016;;"
Observations 2017 : version de mars de l'année suivante";;;2016;;
T_MCOaaGV2017;Table de passage en version de GHM à partir de mars de l'année suivante;GHS_NUM;Caractère;4;Regroupage en GHS (utilisé pour la valorisation);;2016;;"
Observations 2017 : version de mars de l'année suivante";;;2016;;
T_MCOaaGV2017;Table de passage en version de GHM à partir de mars de l'année suivante;GHS_THEO;Caractère;4;Regroupage en GHS (GHS correspond au GHM);;2016;;"
Observations 2017 : version de mars de l'année suivante";;;2016;;
T_MCOaaGV2017;Table de passage en version de GHM à partir de mars de l'année suivante;RSA_NUM;Caractère;10;N° d'index du RSA ;;2016;;"
Observations 2017 : version de mars de l'année suivante";;;2016;;
T_MCOaaGV2018;Table de passage en version de GHM à partir de mars de l'année;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;;2017;;"
Observations 2017 : version de mars de l'année";;;2017;;
T_MCOaaGV2018;Table de passage en version de GHM à partir de mars de l'année;ETE_GHS_NUM;Numérique;4;Regroupage en GHS (format numérique de GHS_NUM);;2017;;"
Observations 2017 : Variable créée par CNAMTS";;;2017;;
T_MCOaaGV2018;Table de passage en version de GHM à partir de mars de l'année;GHM_NUM;Caractère;6;Regroupage en GHM;;2017;;"
Observations 2017 : version de mars de l'année";;;2017;;
T_MCOaaGV2018;Table de passage en version de GHM à partir de mars de l'année;GHS_NUM;Caractère;4;Regroupage en GHS (utilisé pour la valorisation);;2017;;"
Observations 2017 : version de mars de l'année";;;2017;;
T_MCOaaGV2018;Table de passage en version de GHM à partir de mars de l'année;GHS_THEO;Caractère;4;Regroupage en GHS (GHS correspond au GHM);;2017;;"
Observations 2017 : version de mars de l'année";;;2017;;
T_MCOaaGV2018;Table de passage en version de GHM à partir de mars de l'année;RSA_NUM;Caractère;10;N° d'index du RSA ;;2017;;"
Observations 2017 : version de mars de l'année";;;2017;;
T_MCOaaIVG;Fich comp IVG;ANN;Caractère;4;Année période;;2017;;;;;2017;;
T_MCOaaIVG;Fich comp IVG;ANN_IVG_PREC;Numérique;4;Année de la dernière IVG;;2017;;"
Observations 2017 : cette variable figurait jusqu'en 2016 dans la table B";;;2017;;
T_MCOaaIVG;Fich comp IVG;ETA_NUM;Caractère;9;N° FINESS e-PMSI;;2017;;;;;2017;;
T_MCOaaIVG;Fich comp IVG;ETA_NUM_ENT;Caractère;9;N° FINESS du fichier d'entrée;;2017;;;;;2017;;
T_MCOaaIVG;Fich comp IVG;MOI;Caractère;2;N° période (mois);;2017;;;;;2017;;
T_MCOaaIVG;Fich comp IVG;NBR_IVG_ANT;Numérique;2;Nombre d'IVG antérieures;;2017;;"
Observations 2017 : cette variable figurait jusqu'en 2016 dans la table B";;;2017;;
T_MCOaaIVG;Fich comp IVG;NBR_NAIS_ANT;Numérique;2;Nombre de naissances vivantes antérieures;;2017;;"
Observations 2017 : cette variable figurait jusqu'en 2016 dans la table B";;;2017;;
T_MCOaaIVG;Fich comp IVG;PRS_TYP;Caractère;2;Type de prestation;;2017;;;;;2017;;
T_MCOaaIVG;Fich comp IVG;RSA_NUM;Caractère;10;N° d'index du RSA;;2017;;;;;2017;;
T_MCOaaIVG;Fich comp IVG;SOR_ANN;Caractère;4;Année du séjour;;2017;;;;;2017;;
T_MCOaaIVG;Fich comp IVG;SOR_MOI;Caractère;2;Mois du séjour;;2017;;;;;2017;;
T_MCOaaLEG;Fichier donnant toutes les erreurs détectées par la fonction groupage;ANN;Caractère;4;Année période;;2014;;;;;2014;;
T_MCOaaLEG;Fichier donnant toutes les erreurs détectées par la fonction groupage;COD_ERR;Caractère;4;Code retour;;2014;;;;;2014;;
T_MCOaaLEG;Fichier donnant toutes les erreurs détectées par la fonction groupage;ETA_NUM;Caractère;9;N° FINESS e-PMSI;;2014;;;;;2014;;
T_MCOaaLEG;Fichier donnant toutes les erreurs détectées par la fonction groupage;MOI;Caractère;2;Mois période;;2014;;;;;2014;;
T_MCOaaLEG;Fichier donnant toutes les erreurs détectées par la fonction groupage;RSA_NUM;Caractère;10;N° d'index du RSA;;2014;;;;;2014;;
T_MCOaaMED;Fich comp medicament en sus;ADM_MOIS;Caractère;2;Mois de la date d'administration;NON;2008;;;;;2008;;non
T_MCOaaMED;Fich comp medicament en sus;ADM_NBR;Numérique;10,3;Nombre administré éventuellement fractionnaire;NON;2008;;;;;2008;;non
T_MCOaaMED;Fich comp medicament en sus;ADM_NBR_PRI;Numérique;10,3;Prix d'achat multiplié par le nombre administré;NON;2008;;;;;2008;;non
T_MCOaaMED;Fich comp medicament en sus;ANN;Caractère;4;Année période;NON;2008;;;;;2008;;non
T_MCOaaMED;Fich comp medicament en sus;DAT_ADM_ANN;Caractère;4;Année de la date d'administration;NON;2009;;;;;2008;;
T_MCOaaMED;Fich comp medicament en sus;DELAI;Numérique;4;Délai entre la date d’entrée du séjour et la date de dispensation;NON;2008;;;;;2008;;non
T_MCOaaMED;Fich comp medicament en sus;ETA_NUM;Caractère;9;N° FINESS e-PMSI;OUI;2008;;;;;2008;;non
T_MCOaaMED;Fich comp medicament en sus;ETA_NUM_ENT;Caractère;9;N° FINESS du fichier d'entrée;;2017;;;;;2008;;
T_MCOaaMED;Fich comp medicament en sus;INI_VAL_PRS;Caractère;1;Validation initiale de la prescription par un centre de référence ou de compétence;;2010;;;;;2008;;
T_MCOaaMED;Fich comp medicament en sus;MOI;Caractère;2;N° période (mois);NON;2008;;;;;2008;;non
T_MCOaaMED;Fich comp medicament en sus;NBR_SEJ;Numérique;6;Nombre de séjours impliqués;NON;2008;;;;;2008;;non
T_MCOaaMED;Fich comp medicament en sus;PRS_TYP;Caractère;2;Type de prestation;NON;2008;;;;;2008;;non
T_MCOaaMED;Fich comp medicament en sus;RSA_NUM;Caractère;10;N° d'index du RSA;OUI;2008;;Observations 2010 : Attention doublons : Tjs utiliser avec la variable ETA_NUM car unique par étab.;;;2008;;non
T_MCOaaMED;Fich comp medicament en sus;TOP_UCD_AUTO;Caractère;1;Top transcodage UCD13 auto;;2015;;;;;2008;;
T_MCOaaMED;Fich comp medicament en sus;UCD_UCD_COD;Caractère;13;Code UCD;NON;2008;;"
Observations 2017 : Transmise par ATIH sur 13 caractères à partir de 2015 (créée par CNAM avt)";;;2008;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;ACH_PRI_ADM;Numérique;10,3;Prix d'achat multiplié par le nombre administré;;2012;;;;;2012;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;ADM_ANN;Caractère;4;Année de la date d'administration;;2012;;;;;2012;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;ADM_MOIS;Caractère;2;Mois de la date d'administration;;2012;;;;;2012;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;ADM_NBR;Numérique;10,3;Nombre administré éventuellement fractionnaire;;2012;;;;;2012;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;ANN;Caractère;4;Année période;;2012;;;;;2012;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;DAT_DELAI;Numérique;4;Délai entre la date d’entrée du séjour et la date de dispensation;;2012;;;;;2012;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;ETA_NUM;Caractère;9;N° FINESS e-PMSI;;2012;;;;;2012;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;ETA_NUM_ENT;Caractère;9;N° FINESS du fichier d'entrée;;2017;;;;;2012;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;INI_VAL_PRS;Caractère;1;Validation initiale de la prescription par un centre de référence ou de compétence;;2012;;;;;2012;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;MOI;Caractère;2;N° période (mois);;2012;;;;;2012;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;PRS_TYP;Caractère;2;Type de prestation;;2012;;;;;2012;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;RSA_NUM;Caractère;10;N° d'index du RSA;;2012;;;;;2012;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;SEJ_NBR;Numérique;6;Nombre de séjours impliqués;;2012;;;;;2012;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;TOP_UCD_AUTO;Caractère;1;Top transcodage UCD13 auto;;2015;;;;;2012;;
T_MCOaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;UCD_UCD_COD;Caractère;13;Code UCD;;2012;;"
Observations 2017 : Transmise par ATIH sur 13 caractères à partir de 2015 (créée par CNAM avt)";;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;ADM_ANN;Caractère;4;Année de la date d'administration;;2012;;;;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;ADM_MOIS;Caractère;2;Mois de la date d'administration;;2012;;;;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;ADM_NBR;Numérique;10,3;Nombre administré éventuellement fractionnaire;;2012;;;;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;ADM_PRI_ADM;Numérique;10,3;Prix d'achat multiplié par le nombre administré;;2012;;;;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;ANN;Caractère;4;Année période;;2012;;;;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;DAT_DELAI;Numérique;4;Délai entre la date d’entrée du séjour et la date de dispensation;;2012;;;;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;ETA_NUM;Caractère;9;N° FINESS e-PMSI;;2012;;;;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;ETA_NUM_ENT;Caractère;9;N° FINESS du fichier d'entrée;;2017;;;;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;INI_VAL_PRS;Caractère;1;Validation initiale de la prescription par un centre de référence ou de compétence;;2012;;;;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;MOI;Caractère;2;N° période (mois);;2012;;;;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;PRS_TYP;Caractère;2;Type de prestation;;2012;;;;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;RSA_NUM;Caractère;10;N° d'index du RSA;;2012;;;;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;SEJ_NBR;Numérique;6;Nombre de séjours impliqués;;2012;;;;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;TOP_UCD_AUTO;Caractère;1;Top transcodage UCD13 auto;;2015;;;;;2012;;
T_MCOaaMEDTHROMBO;Fich comp Méd. thrombolytiques pour le traitement des AVC ischémiques ;UCD_UCD_COD;Caractère;13;Code UCD;;2012;;"
Observations 2017 : Transmise par ATIH sur 13 caractères à partir de 2015 (créée par CNAM avt)";;;2012;;
T_MCOaaPIE;Fich comp prestation inter établissement;ANN;Caractère;4;Année période;NON;2008;;;;;2008;;non
T_MCOaaPIE;Fich comp prestation inter établissement;DELAI;Numérique;4;Délai entre la date d’entrée du séjour et la date de début de la prestation;NON;2008;;;;;2008;;non
T_MCOaaPIE;Fich comp prestation inter établissement;ETA_NUM;Caractère;9;N° FINESS e-PMSI;OUI;2008;;;;;2008;;non
T_MCOaaPIE;Fich comp prestation inter établissement;ETA_NUM_ENT;Caractère;9;N° FINESS du fichier d'entrée;;2017;;;;;2008;;
T_MCOaaPIE;Fich comp prestation inter établissement;MOI;Caractère;2;N° période (mois);NON;2008;;;;;2008;;non
T_MCOaaPIE;Fich comp prestation inter établissement;POS_ANN;Caractère;4;Année de la date de début de la prestation;;2009;;;;;2008;;
T_MCOaaPIE;Fich comp prestation inter établissement;POS_MOI;Caractère;2;Mois de la date de début de la prestation;NON;2008;;;;;2008;;non
T_MCOaaPIE;Fich comp prestation inter établissement;PRS_COD;Caractère;9;Code Prestation;NON;2008;;;;;2008;;non
T_MCOaaPIE;Fich comp prestation inter établissement;PRS_JOU_NBR;Numérique;4;Durée de la prestation;NON;2008;;;;;2008;;non
T_MCOaaPIE;Fich comp prestation inter établissement;PRS_TYP;Caractère;2;Type de prestation;NON;2008;;;;;2008;;non
T_MCOaaPIE;Fich comp prestation inter établissement;RSA_NUM;Caractère;10;N° d'index du RSA;OUI;2008;;;;;2008;;non
T_MCOaaPIE;Fich comp prestation inter établissement;SUP_PAY_NBR;Numérique;10;Nombre de suppléments payés;NON;2009;;;;;2008;;
T_MCOaaPORG;Fich comp prélévement d'organe;ANN;Caractère;4;Année période;NON;2008;;;;;2008;;non
T_MCOaaPORG;Fich comp prélévement d'organe;ANN_PO;Caractère;4;Année de la date de réalisation du prélèvement d'organe;;2009;;;;;2008;;
T_MCOaaPORG;Fich comp prélévement d'organe;DELAI;Numérique;4;Délai entre la date d’entrée du séjour et la date de réalisation du prélèvement d'organe;NON;2008;;;;;2008;;non
T_MCOaaPORG;Fich comp prélévement d'organe;ETA_NUM;Caractère;9;N° FINESS e-PMSI;OUI;2008;;;;;2008;;non
T_MCOaaPORG;Fich comp prélévement d'organe;ETA_NUM_ENT;Caractère;9;N° FINESS du fichier d'entrée;;2017;;;;;2008;;
T_MCOaaPORG;Fich comp prélévement d'organe;MOI;Caractère;2;N° période (mois);NON;2008;;;;;2008;;non
T_MCOaaPORG;Fich comp prélévement d'organe;MOI_PO;Caractère;2;Mois de la date de réalisation du prélèvement d'organe;NON;2008;;;;;2008;;non
T_MCOaaPORG;Fich comp prélévement d'organe;PO_COD;Caractère;3;Code PO;NON;2008;;;;;2008;;non
T_MCOaaPORG;Fich comp prélévement d'organe;PRS_TYP;Caractère;2;Type de prestation;NON;2008;;;;;2008;;non
T_MCOaaPORG;Fich comp prélévement d'organe;RSA_NUM;Caractère;10;N° d'index du RSA;OUI;2008;;;;;2008;;non
T_MCOaaSTC;Prise en charge;BEN_CMU;Caractère;1;Patient bénéficiaire de la CMU;NON;2011;;;;;2006;;non
T_MCOaaSTC;Prise en charge;BEN_CMU_CTL;Caractère;1;Code retour contrôle « Patient bénéficiaire de la CMU »;NON;2011;;;;;2006;;non
T_MCOaaSTC;Prise en charge;CAI_GES;Caractère;3;N° caisse gestionnaire;;2014;;;;;2006;;
T_MCOaaSTC;Prise en charge;CAI_GES_CTL;Caractère;1;Code retour contrôle « N° caisse gestionnaire »;;2014;;;;;2006;;
T_MCOaaSTC;Prise en charge;CAI_NUM;Caractère;3;Délivrée par;;2017;;;;;2006;;
T_MCOaaSTC;Prise en charge;CAI_NUM_CTL;Caractère;1;"Code retour contrôle ""Délivrée par""";;2017;;;;;2006;;
T_MCOaaSTC;Prise en charge;CENT_GES;Caractère;4;N° centre gestionnaire ;;2014;;;;;2006;;
T_MCOaaSTC;Prise en charge;CENT_GES_CTL;Caractère;1;Code retour contrôle « N° centre gestionnaire »;;2014;;;;;2006;;
T_MCOaaSTC;Prise en charge;COD_PEC_CTL;Caractère;1;Code retour contrôle « code de prise en charge du forfait journalier »;NON;2006;;"Observations 2010 : variable de contrôle  : si = X  : l'ens de info dans MCOSCT sont manquantes - cf table de passage  :
Observations 2011 : Fichier de données relatives à la prise en Caracterege par l'Assurance maladie de chaque séjour, pour les établissements publics et ESPIC sous T2A";une ligne par (ETA_NUM/RSA_NUM);;2006;;non
T_MCOaaSTC;Prise en charge;CTR_TYP;Caractère;2;Type de contrat souscrit auprès d'un organisme complémentaire;NON;2008;;;;;2006;;non
T_MCOaaSTC;Prise en charge;CTR_TYP_CTL;Caractère;1;Code retour contrôle « type de contrat souscrit auprès d'un organisme complémentaire »;NON;2008;;;;;2006;;non
T_MCOaaSTC;Prise en charge;DAT_DEB_FAC;Caractère;8;Date d’entrée;;2017;;;;;2006;;
T_MCOaaSTC;Prise en charge;DAT_DEB_FAC_CTL;Caractère;1;"Code retour contrôle ""Date d’entrée""";;2017;;;;;2006;;
T_MCOaaSTC;Prise en charge;DAT_FIN_FAC;Caractère;8;Date de sortie;;2017;;;;;2006;;
T_MCOaaSTC;Prise en charge;DAT_FIN_FAC_CTL;Caractère;1;"Code retour contrôle ""Date de sortie""";;2017;;;;;2006;;
T_MCOaaSTC;Prise en charge;DAT_HOS;Caractère;8;Identifiant anonyme d'hospitalisation (date hospitalisation crypté);;2012;;;;;2006;;
T_MCOaaSTC;Prise en charge;DAT_HOS_CTL;Caractère;1;Code retour contrôle « Date de l’hospitalisation »;;2012;;;;;2006;;
T_MCOaaSTC;Prise en charge;DAT_PEC;Caractère;8;Prise en charge établie le;;2017;;;;;2006;;
T_MCOaaSTC;Prise en charge;DAT_PEC_CTL;Caractère;1;"Code retour contrôle ""Prise en charge établie le""";;2017;;;;;2006;;
T_MCOaaSTC;Prise en charge;ENT_NUM;Caractère;9;N° d’entrée;;2014;;;;;2006;;
T_MCOaaSTC;Prise en charge;ENT_NUM_CTL;Caractère;1;Code retour contrôle « N° d’entrée »;;2014;;;;;2006;;
T_MCOaaSTC;Prise en charge;ETA_NUM;Caractère;9;N° FINESS e-PMSI;OUI;2006;;"Observations 2010 : Finess uniquement  juridiques - Uniquement les étab sans taux de conversion - présence des étab militaires (REG_ETA=""SERVICE DE SANTE DES ARMEES"" )
Observations 2011 : Fichier de données relatives à la prise en Caracterege par l'Assurance maladie de chaque séjour, pour les établissements publics et ESPIC sous T2A";une ligne par (ETA_NUM/RSA_NUM);;2006;;non
T_MCOaaSTC;Prise en charge;EXO_TM;Caractère;1;Code justification d’exonération du ticket modérateur;NON;2006;;;;;2006;;non
T_MCOaaSTC;Prise en charge;EXO_TM_CTL;Caractère;1;Code retour contrôle « code justification d’exonération du ticket modérateur » ;NON;2006;;"Observations 2010 : variable de contrôle  : si = X  : l'ens de info dans MCOSCT sont manquantes - cf table de passage  :
Observations 2011 : Fichier de données relatives à la prise en Caracterege par l'Assurance maladie de chaque séjour, pour les établissements publics et ESPIC sous T2A";une ligne par (ETA_NUM/RSA_NUM);;2006;;non
T_MCOaaSTC;Prise en charge;FAC_18E;Caractère;1;Facturation du 18 euro;NON;2006;;"Observations 2010 : Dans 85,4% = non ! De quel 18€ s'agit-il???
Observations 2011 : Fichier de données relatives à la prise en Caracterege par l'Assurance maladie de chaque séjour, pour les établissements publics et ESPIC sous T2A";une ligne par (ETA_NUM/RSA_NUM);;2006;;non
T_MCOaaSTC;Prise en charge;FAC_18E_CTL;Caractère;1;Code retour contrôle « facturation du 18 euro »;NON;2006;;"Observations 2010 : variable de contrôle  : si = X  : l'ens de info dans MCOSCT sont manquantes - cf table de passage  :
Observations 2011 : Fichier de données relatives à la prise en Caracterege par l'Assurance maladie de chaque séjour, pour les établissements publics et ESPIC sous T2A";une ligne par (ETA_NUM/RSA_NUM);;2006;;non
T_MCOaaSTC;Prise en charge;FAC_MNT_FJ;Numérique;10,2;Montant à facturer au titre du forfait journalier ;NON;2006;;"Observations 2010 : 0€ dans 54% des cas
Observations 2011 : Fichier de données relatives à la prise en Caracterege par l'Assurance maladie de chaque séjour, pour les établissements publics et ESPIC sous T2A";une ligne par (ETA_NUM/RSA_NUM);;2006;;non
T_MCOaaSTC;Prise en charge;FAC_MNT_FJ_CTL;Caractère;1;Code retour contrôle « montant à facturer au titre du forfait journalier »;NON;2006;;"Observations 2010 : variable de contrôle  : si = X  : l'ens de info dans MCOSCT sont manquantes - cf table de passage  :
Observations 2011 : Fichier de données relatives à la prise en Caracterege par l'Assurance maladie de chaque séjour, pour les établissements publics et ESPIC sous T2A";une ligne par (ETA_NUM/RSA_NUM);;2006;;non
T_MCOaaSTC;Prise en charge;FAC_MNT_TM;Numérique;10,2;Montant à facturer au titre du ticket modérateur;NON;2006;;"Observations 2010 : 0€ dans 82% des cas
Observations 2011 : Fichier de données relatives à la prise en Caracterege par l'Assurance maladie de chaque séjour, pour les établissements publics et ESPIC sous T2A";une ligne par (ETA_NUM/RSA_NUM);;2006;;non
T_MCOaaSTC;Prise en charge;FAC_MNT_TM_CTL;Caractère;1;Code retour contrôle « montant à facturer au titre du ticket modérateur»;NON;2006;;"Observations 2010 : variable de contrôle  : si = X  : l'ens de info dans MCOSCT sont manquantes - cf table de passage  :
Observations 2011 : Fichier de données relatives à la prise en Caracterege par l'Assurance maladie de chaque séjour, pour les établissements publics et ESPIC sous T2A";une ligne par (ETA_NUM/RSA_NUM);;2006;;non
T_MCOaaSTC;Prise en charge;FAC_NBR_VEN;Numérique;4;Nombre de venues de la facture;NON;2006;;"Observations 2010 : dans 14%=0 et 73,5%=1 sinon >1.
Observations 2011 : Fichier de données relatives à la prise en Caracterege par l'Assurance maladie de chaque séjour, pour les établissements publics et ESPIC sous T2A";une ligne par (ETA_NUM/RSA_NUM);;2006;;non
