Code Produit;Nom_Table;LIBELLE_Table;VARIABLE;LIBELLE;FamilleConcept;Longueur variable;Type variable;Chemin;VALEUR;Elementaire;ClasseDonnée;RdG;ObservationVariable;SensibleMédical;TypeObjet;ModeAccès;ObservationProduitVariable;liaison;observ cumul;Réferentiel;;
EGB;EB_ETE_F;Table des données des établissements;FLX_TRT_DTD;Date d'entrée des données dans le système d'information;Technique; ;Date;;IR_DTE_V;Elémentaire;;;;;;SAS Guide;;EGBFLX_TRT_DTD;"
0";;;
EGB;EB_INV_F;Table des données de codage des invalidités;FLX_TRT_DTD;Date d'entrée des données dans le système d'information;Technique; ;Date;;IR_DTE_V;Elémentaire;;;;;;SAS Guide;;EGBFLX_TRT_DTD;"
0";;;
EGB;EB_PHA_F;Table des données de codage de pharmacie;FLX_TRT_DTD;Date d'entrée des données dans le système d'information;Technique; ;Date;;IR_DTE_V;Elémentaire;;;;;;SAS Guide;;EGBFLX_TRT_DTD;"
0";;;
EGB;EB_PRS_F;Table des prestations;FLX_TRT_DTD;Date d'entrée des données dans le système d'information;Technique; ;Date;;IR_DTE_V;Elémentaire;;;;;;SAS Guide;;EGBFLX_TRT_DTD;"
0";;;
EGB;EB_RAT_F;Table des données des rentes d'accident du travail;FLX_TRT_DTD;Date d'entrée des données dans le système d'information;Technique; ;Date;;IR_DTE_V;Elémentaire;;;;;;SAS Guide;;EGBFLX_TRT_DTD;"
0";;;
EGB;EB_TIP_F;Table des données de codage de la Liste des Produits et Prestations;FLX_TRT_DTD;Date d'entrée des données dans le système d'information;Technique; ;Date;;IR_DTE_V;Elémentaire;;;;;;SAS Guide;;EGBFLX_TRT_DTD;"
0";;;
EGB;EB_TRS_F;Table des données détaillées de transport;FLX_TRT_DTD;Date d'entrée des données dans le système d'information;Technique; ;Date;;IR_DTE_V;Elémentaire;;;;;;SAS Guide;;EGBFLX_TRT_DTD;"
0";;;
EGB;EB_UCD_F;Table des données de codage des Unités Communes de Dispensation;FLX_TRT_DTD;Date d'entrée des données dans le système d'information;Technique; ;Date;;IR_DTE_V;Elémentaire;;;;;;SAS Guide;;EGBFLX_TRT_DTD;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ORG_CLE_NUM;organisme de liquidation des prestations (avant fusion des caisses);Régimes-Organismes;9;Caractère;;IR_ORG_V;Elémentaire;;variable de jointure n° 6 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NUM;"
0";;;
EGB;EB_BIO_F;Table des données de codage de biologie;ORG_CLE_NUM;organisme de liquidation des prestations (avant fusion des caisses);Régimes-Organismes;9;Caractère;;IR_ORG_V;Elémentaire;;variable de jointure n° 6 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NUM;"
0";;;
EGB;EB_CAM_F;Table des données de codage de la Classification Commune des Actes Médicaux;ORG_CLE_NUM;organisme de liquidation des prestations (avant fusion des caisses);Régimes-Organismes;9;Caractère;;IR_ORG_V;Elémentaire;;variable de jointure n° 6 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NUM;"
0";;;
EGB;EB_DCT_F;Table des données de décompte;ORG_CLE_NUM;organisme de liquidation des prestations (avant fusion des caisses);Régimes-Organismes;9;Caractère;;IR_ORG_V;Elémentaire;;variable de jointure n° 6 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NUM;"
0";;;
EGB;EB_ETE_F;Table des données des établissements;ORG_CLE_NUM;organisme de liquidation des prestations (avant fusion des caisses);Régimes-Organismes;9;Caractère;;IR_ORG_V;Elémentaire;;variable de jointure n° 6 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NUM;"
0";;;
EGB;EB_INV_F;Table des données de codage des invalidités;ORG_CLE_NUM;organisme de liquidation des prestations (avant fusion des caisses);Régimes-Organismes;9;Caractère;;IR_ORG_V;Elémentaire;;variable de jointure n° 6 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NUM;"
0";;;
EGB;EB_PHA_F;Table des données de codage de pharmacie;ORG_CLE_NUM;organisme de liquidation des prestations (avant fusion des caisses);Régimes-Organismes;9;Caractère;;IR_ORG_V;Elémentaire;;variable de jointure n° 6 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NUM;"
0";;;
EGB;EB_PRS_F;Table des prestations;ORG_CLE_NUM;organisme de liquidation des prestations (avant fusion des caisses);Régimes-Organismes;9;Caractère;;IR_ORG_V;Elémentaire;;variable de jointure n° 6 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NUM;"
0";;;
EGB;EB_RAT_F;Table des données des rentes d'accident du travail;ORG_CLE_NUM;organisme de liquidation des prestations (avant fusion des caisses);Régimes-Organismes;9;Caractère;;IR_ORG_V;Elémentaire;;variable de jointure n° 6 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NUM;"
0";;;
EGB;EB_TIP_F;Table des données de codage de la Liste des Produits et Prestations;ORG_CLE_NUM;organisme de liquidation des prestations (avant fusion des caisses);Régimes-Organismes;9;Caractère;;IR_ORG_V;Elémentaire;;variable de jointure n° 6 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NUM;"
0";;;
EGB;EB_TRS_F;Table des données détaillées de transport;ORG_CLE_NUM;organisme de liquidation des prestations (avant fusion des caisses);Régimes-Organismes;9;Caractère;;IR_ORG_V;Elémentaire;;variable de jointure n° 6 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NUM;"
0";;;
EGB;EB_UCD_F;Table des données de codage des Unités Communes de Dispensation;ORG_CLE_NUM;organisme de liquidation des prestations (avant fusion des caisses);Régimes-Organismes;9;Caractère;;IR_ORG_V;Elémentaire;;variable de jointure n° 6 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NUM;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;PRS_ORD_NUM;Numéro d'ordre de la prestation dans le décompte;Technique;5;Numérique;;;Elémentaire;;variable de jointure n° 8 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBPRS_ORD_NUM;"
0";;;
EGB;EB_BIO_F;Table des données de codage de biologie;PRS_ORD_NUM;Numéro d'ordre de la prestation dans le décompte;Technique;5;Numérique;;;Elémentaire;;variable de jointure n° 8 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBPRS_ORD_NUM;"
0";;;
EGB;EB_CAM_F;Table des données de codage de la Classification Commune des Actes Médicaux;PRS_ORD_NUM;Numéro d'ordre de la prestation dans le décompte;Technique;5;Numérique;;;Elémentaire;;variable de jointure n° 8 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBPRS_ORD_NUM;"
0";;;
EGB;EB_ETE_F;Table des données des établissements;PRS_ORD_NUM;Numéro d'ordre de la prestation dans le décompte;Technique;5;Numérique;;;Elémentaire;;variable de jointure n° 8 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBPRS_ORD_NUM;"
0";;;
EGB;EB_INV_F;Table des données de codage des invalidités;PRS_ORD_NUM;Numéro d'ordre de la prestation dans le décompte;Technique;5;Numérique;;;Elémentaire;;variable de jointure n° 8 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBPRS_ORD_NUM;"
0";;;
EGB;EB_PHA_F;Table des données de codage de pharmacie;PRS_ORD_NUM;Numéro d'ordre de la prestation dans le décompte;Technique;5;Numérique;;;Elémentaire;;variable de jointure n° 8 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBPRS_ORD_NUM;"
0";;;
EGB;EB_PRS_F;Table des prestations;PRS_ORD_NUM;Numéro d'ordre de la prestation dans le décompte;Technique;5;Numérique;;;Elémentaire;;variable de jointure n° 8 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBPRS_ORD_NUM;"
0";;;
EGB;EB_RAT_F;Table des données des rentes d'accident du travail;PRS_ORD_NUM;Numéro d'ordre de la prestation dans le décompte;Technique;5;Numérique;;;Elémentaire;;variable de jointure n° 8 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBPRS_ORD_NUM;"
0";;;
EGB;EB_TIP_F;Table des données de codage de la Liste des Produits et Prestations;PRS_ORD_NUM;Numéro d'ordre de la prestation dans le décompte;Technique;5;Numérique;;;Elémentaire;;variable de jointure n° 8 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBPRS_ORD_NUM;"
0";;;
EGB;EB_TRS_F;Table des données détaillées de transport;PRS_ORD_NUM;Numéro d'ordre de la prestation dans le décompte;Technique;5;Numérique;;;Elémentaire;;variable de jointure n° 8 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBPRS_ORD_NUM;"
0";;;
EGB;EB_UCD_F;Table des données de codage des Unités Communes de Dispensation;PRS_ORD_NUM;Numéro d'ordre de la prestation dans le décompte;Technique;5;Numérique;;;Elémentaire;;variable de jointure n° 8 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBPRS_ORD_NUM;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;REM_TYP_AFF;type de remboursement affiné;Technique;;Numérique;;;Elémentaire;;variable de jointure n° 9  entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBREM_TYP_AFF;"
0";;;
EGB;EB_BIO_F;Table des données de codage de biologie;REM_TYP_AFF;type de remboursement affiné;Technique;;Numérique;;;Elémentaire;;variable de jointure n° 9  entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBREM_TYP_AFF;"
0";;;
EGB;EB_CAM_F;Table des données de codage de la Classification Commune des Actes Médicaux;REM_TYP_AFF;type de remboursement affiné;Technique;;Numérique;;;Elémentaire;;variable de jointure n° 9  entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBREM_TYP_AFF;"
0";;;
EGB;EB_ETE_F;Table des données des établissements;REM_TYP_AFF;type de remboursement affiné;Technique;;Numérique;;;Elémentaire;;variable de jointure n° 9  entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBREM_TYP_AFF;"
0";;;
EGB;EB_INV_F;Table des données de codage des invalidités;REM_TYP_AFF;type de remboursement affiné;Technique;;Numérique;;;Elémentaire;;variable de jointure n° 9  entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBREM_TYP_AFF;"
0";;;
EGB;EB_PHA_F;Table des données de codage de pharmacie;REM_TYP_AFF;type de remboursement affiné;Technique;;Numérique;;;Elémentaire;;variable de jointure n° 9  entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBREM_TYP_AFF;"
0";;;
EGB;EB_PRS_F;Table des prestations;REM_TYP_AFF;type de remboursement affiné;Technique;;Numérique;;;Elémentaire;;variable de jointure n° 9  entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBREM_TYP_AFF;"
0";;;
EGB;EB_RAT_F;Table des données des rentes d'accident du travail;REM_TYP_AFF;type de remboursement affiné;Technique;;Numérique;;;Elémentaire;;variable de jointure n° 9  entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBREM_TYP_AFF;"
0";;;
EGB;EB_TIP_F;Table des données de codage de la Liste des Produits et Prestations;REM_TYP_AFF;type de remboursement affiné;Technique;;Numérique;;;Elémentaire;;variable de jointure n° 9  entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBREM_TYP_AFF;"
0";;;
EGB;EB_TRS_F;Table des données détaillées de transport;REM_TYP_AFF;type de remboursement affiné;Technique;;Numérique;;;Elémentaire;;variable de jointure n° 9  entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBREM_TYP_AFF;"
0";;;
EGB;EB_UCD_F;Table des données de codage des Unités Communes de Dispensation;REM_TYP_AFF;type de remboursement affiné;Technique;;Numérique;;;Elémentaire;;variable de jointure n° 9  entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBREM_TYP_AFF;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ORG_CLE_NEW;Code de l'organisme de liquidation;Régimes-Organismes;3;Caractère;;IR_ORG_V;;;variable de jointure n°1 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NEW;"
0";IR_IBA_R;;
EGB;EB_BIO_F;Table des données de codage de biologie;ORG_CLE_NEW;Code de l'organisme de liquidation;Régimes-Organismes;3;Caractère;;IR_ORG_V;;;variable de jointure n°1 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NEW;"
0";IR_IBA_R;;
EGB;EB_CAM_F;Table des données de codage de la Classification Commune des Actes Médicaux;ORG_CLE_NEW;Code de l'organisme de liquidation;Régimes-Organismes;3;Caractère;;IR_ORG_V;;;variable de jointure n°1 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NEW;"
0";IR_IBA_R;;
EGB;EB_DCT_F;Table des données de décompte;ORG_CLE_NEW;Code de l'organisme de liquidation;Régimes-Organismes;3;Caractère;;IR_ORG_V;;;variable de jointure n°1 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NEW;"
0";IR_IBA_R;;
EGB;EB_ETE_F;Table des données des établissements;ORG_CLE_NEW;Code de l'organisme de liquidation;Régimes-Organismes;3;Caractère;;IR_ORG_V;;;variable de jointure n°1 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NEW;"
0";IR_IBA_R;;
EGB;EB_INV_F;Table des données de codage des invalidités;ORG_CLE_NEW;Code de l'organisme de liquidation;Régimes-Organismes;3;Caractère;;IR_ORG_V;;;variable de jointure n°1 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NEW;"
0";IR_IBA_R;;
EGB;EB_PHA_F;Table des données de codage de pharmacie;ORG_CLE_NEW;Code de l'organisme de liquidation;Régimes-Organismes;3;Caractère;;IR_ORG_V;;;variable de jointure n°1 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NEW;"
0";IR_IBA_R;;
EGB;EB_PRS_F;Table des prestations;ORG_CLE_NEW;Code de l'organisme de liquidation;Régimes-Organismes;3;Caractère;;IR_ORG_V;;;variable de jointure n°1 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NEW;"
0";IR_IBA_R;;
EGB;EB_RAT_F;Table des données des rentes d'accident du travail;ORG_CLE_NEW;Code de l'organisme de liquidation;Régimes-Organismes;3;Caractère;;IR_ORG_V;;;variable de jointure n°1 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NEW;"
0";IR_IBA_R;;
EGB;EB_TIP_F;Table des données de codage de la Liste des Produits et Prestations;ORG_CLE_NEW;Code de l'organisme de liquidation;Régimes-Organismes;3;Caractère;;IR_ORG_V;;;variable de jointure n°1 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NEW;"
0";IR_IBA_R;;
EGB;EB_TRS_F;Table des données détaillées de transport;ORG_CLE_NEW;Code de l'organisme de liquidation;Régimes-Organismes;3;Caractère;;IR_ORG_V;;;variable de jointure n°1 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NEW;"
0";IR_IBA_R;;
EGB;EB_UCD_F;Table des données de codage des Unités Communes de Dispensation;ORG_CLE_NEW;Code de l'organisme de liquidation;Régimes-Organismes;3;Caractère;;IR_ORG_V;;;variable de jointure n°1 entre la table des prestations et les tables affinées;;;;SAS Guide;;EGBORG_CLE_NEW;"
0";IR_IBA_R;;
EGB;EB_DCT_F;Table des données de décompte;CLE_TEC_DCT;Clé technique Décompte;Technique;100;Caractère;;;Elémentaire;;;;;;SAS Guide;;EGBCLE_TEC_DCT;"
0";;;
EGB;EB_PRS_F;Table des prestations;CLE_TEC_DCT;Clé technique Décompte;Technique;100;Caractère;;;Elémentaire;;;;;;SAS Guide;;EGBCLE_TEC_DCT;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;CLE_TEC_PRS;Clé technique Prestation;Technique;100;Caractère;;;Elémentaire;;;;;;SAS Guide;Clé technique pour jointure;EGBCLE_TEC_PRS;"
Clé technique pour jointure";;;
EGB;EB_BIO_F;Table des données de codage de biologie;CLE_TEC_PRS;Clé technique Prestation;Technique;100;Caractère;;;Elémentaire;;;;;;SAS Guide;Clé technique pour jointure;EGBCLE_TEC_PRS;"
Clé technique pour jointure";;;
EGB;EB_CAM_F;Table des données de codage de la Classification Commune des Actes Médicaux;CLE_TEC_PRS;Clé technique Prestation;Technique;100;Caractère;;;Elémentaire;;;;;;SAS Guide;Clé technique pour jointure;EGBCLE_TEC_PRS;"
Clé technique pour jointure";;;
EGB;EB_DCT_F;Table des données de décompte;CLE_TEC_PRS;Clé technique Prestation;Technique;100;Caractère;;;Elémentaire;;;;;;SAS Guide;Clé technique pour jointure;EGBCLE_TEC_PRS;"
Clé technique pour jointure";;;
EGB;EB_ETE_F;Table des données des établissements;CLE_TEC_PRS;Clé technique Prestation;Technique;100;Caractère;;;Elémentaire;;;;;;SAS Guide;Clé technique pour jointure;EGBCLE_TEC_PRS;"
Clé technique pour jointure";;;
EGB;EB_INV_F;Table des données de codage des invalidités;CLE_TEC_PRS;Clé technique Prestation;Technique;100;Caractère;;;Elémentaire;;;;;;SAS Guide;Clé technique pour jointure;EGBCLE_TEC_PRS;"
Clé technique pour jointure";;;
EGB;EB_PHA_F;Table des données de codage de pharmacie;CLE_TEC_PRS;Clé technique Prestation;Technique;100;Caractère;;;Elémentaire;;;;;;SAS Guide;Clé technique pour jointure;EGBCLE_TEC_PRS;"
Clé technique pour jointure";;;
EGB;EB_PRS_F;Table des prestations;CLE_TEC_PRS;Clé technique Prestation;Technique;100;Caractère;;;Elémentaire;;;;;;SAS Guide;Clé technique pour jointure;EGBCLE_TEC_PRS;"
Clé technique pour jointure";;;
EGB;EB_RAT_F;Table des données des rentes d'accident du travail;CLE_TEC_PRS;Clé technique Prestation;Technique;100;Caractère;;;Elémentaire;;;;;;SAS Guide;Clé technique pour jointure;EGBCLE_TEC_PRS;"
Clé technique pour jointure";;;
EGB;EB_TIP_F;Table des données de codage de la Liste des Produits et Prestations;CLE_TEC_PRS;Clé technique Prestation;Technique;100;Caractère;;;Elémentaire;;;;;;SAS Guide;Clé technique pour jointure;EGBCLE_TEC_PRS;"
Clé technique pour jointure";;;
EGB;EB_TRS_F;Table des données détaillées de transport;CLE_TEC_PRS;Clé technique Prestation;Technique;100;Caractère;;;Elémentaire;;;;;;SAS Guide;Clé technique pour jointure;EGBCLE_TEC_PRS;"
Clé technique pour jointure";;;
EGB;EB_UCD_F;Table des données de codage des Unités Communes de Dispensation;CLE_TEC_PRS;Clé technique Prestation;Technique;100;Caractère;;;Elémentaire;;;;;;SAS Guide;Clé technique pour jointure;EGBCLE_TEC_PRS;"
Clé technique pour jointure";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_ASU_NAT;Nature d'assurance (autre que régime obligatoire);Prestations;3;Numérique;;IR_ASU_V;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;;EGBARO_ASU_NAT;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_CPL_COD;Complément d'acte (autre que régime obligatoire);Prestations;2;Numérique;;IR_CPA_V;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;;EGBARO_CPL_COD;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_ENV_TYP;Type d'enveloppe (autre que régime obligatoire);Prestations;3;Numérique;;IR_ENV_V;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;;EGBARO_ENV_TYP;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_FJH_TYP;Type de prise en charge du forfait Journalier (autre que régime obligatoire);Prestations;2;Numérique;;IR_FJH_V;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;;EGBARO_FJH_TYP;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_FTA_COD;Code forçage du taux (hors parcours de soins) autre que régime obligatoire;Prestations;2;Numérique;;IR_FOR_V;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;;EGBARO_FTA_COD;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_MIN_TAU;Taux modulé (hors parcours de Soins) du remboursement (autre que régime obligatoire);Indicateurs relatifs aux dépenses;72;Numérique;;;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;;EGBARO_MIN_TAU;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_MOD_MNT;Montant de la majoration de la participation de l'assuré (autre que régime obligatoire);Indicateurs relatifs aux dépenses;11.2;Numérique;;;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;;EGBARO_MOD_MNT;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_ORD_NUM;Numéro d'ordre du remboursement autre que régime obligatoire;Technique;3;Numérique;;;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;Clé technique pour jointure;EGBARO_ORD_NUM;"
Clé technique pour jointure";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_PRS_NAT;Nature de la prestation (autre que régime obligatoire);Prestations;5;Numérique;;IR_NAT_V;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;;EGBARO_PRS_NAT;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_REM_BSE;Base de remboursement (autre que régime obligatoire);Indicateurs relatifs aux dépenses;11.2;Numérique;;;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;;EGBARO_REM_BSE;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_REM_MNT;Montant versé-remboursé (autre que régime obligatoire);Indicateurs relatifs aux dépenses;11.2;Numérique;;;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;;EGBARO_REM_MNT;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_REM_PRU;Prix unitaire de l'acte (autre que régime obligatoire);Prestations;145;Numérique;;;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;;EGBARO_REM_PRU;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_REM_SGN;Signe du remboursement (autre que régime obligatoire);Indicateurs relatifs aux dépenses;2;Numérique;;IR_SGN_V;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;;EGBARO_REM_SGN;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_REM_TAU;Taux réel de remboursement (autre que régime obligatoire);Indicateurs relatifs aux dépenses;72;Numérique;;IR_TAU_V;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;;EGBARO_REM_TAU;"
0";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_REM_TYP;Type de remboursement (autre que régime obligatoire);Prestations;3;Numérique;;IR_TYR_V;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;Pour identifier les remboursements des personnes couvertes par le régime d’Alsace Moselle : sélectionner les valeurs de la modulation du ticket modérateur MTM_NAT > 1 et filtrer sur le type de remboursement ARO_REM_TYP = 4 (remboursement de la part complémentaire).;EGBARO_REM_TYP;"
Pour identifier les remboursements des personnes couvertes par le régime d’Alsace Moselle : sélectionner les valeurs de la modulation du ticket modérateur MTM_NAT > 1 et filtrer sur le type de remboursement ARO_REM_TYP = 4 (remboursement de la part complémentaire).";;;
EGB;EB_ARO_F;Table des données de remboursements complémentaires;ARO_THE_TAU;Taux théorique de remboursement (autre que régime obligatoire);Prestations;72;Numérique;;IR_TAU_V;Elémentaire;;La ligne de prestation contient des informations concernant le remboursement de la part complémentaire (autre que le régime obligatoire);;;;SAS Guide;;EGBARO_THE_TAU;"
0";;;
EGB;EB_BIO_F;Table des données de codage de biologie;BIO_ACT_QSN;Quantité d'actes de biologie;Indicateurs relatifs aux dépenses;5;Numérique;;IR_BIO_R;;;;;;;SAS Guide;Sert à calculer la base de remboursement;EGBBIO_ACT_QSN;"
Sert à calculer la base de remboursement";;;
EGB;EB_BIO_F;Table des données de codage de biologie;BIO_ORD_NUM;Numéro d'ordre de l'acte affiné de biologie;Technique;4;Numérique;;;Elémentaire;;;;;;SAS Guide;;EGBBIO_ORD_NUM;"
0";;;
EGB;EB_BIO_F;Table des données de codage de biologie;BIO_PRS_IDE;Code NABM de l'acte de biologie;Prestations;4;Numérique;;;;;;;;;SAS Guide;Le code de la prestation affinée de biologie correspond au code à 4 chiffres qui est associé à chaque acte de la nomenclature des actes de biologie médicale (NABM).;EGBBIO_PRS_IDE;"
Le code de la prestation affinée de biologie correspond au code à 4 chiffres qui est associé à chaque acte de la nomenclature des actes de biologie médicale (NABM).";;;
EGB;EB_CAM_F;Table des données de codage de la Classification Commune des Actes Médicaux;CAM_ACT_COD;Code activite ;Prestations;1;Caractère;;;;;;;;;SAS Guide;Ce code permet, pour un même acte CCAM (même code acte CAM_PRS_IDE), de séparer les différentes activités constitutives de l’acte, par exemple de séparer l’activité chirurgicale (activité 1) de l’activité d’anesthésie (activité 4). Pour compter les actes, il faut tenir compte du code activité et du code phase de traitement afin de ne compter qu’une fois l’acte (et non, une fois au titre de l’acte chirurgical, en activité 1, et une fois au titre de l’anesthésie, en activité 4).;EGBCAM_ACT_COD;"
Ce code permet, pour un même acte CCAM (même code acte CAM_PRS_IDE), de séparer les différentes activités constitutives de l’acte, par exemple de séparer l’activité chirurgicale (activité 1) de l’activité d’anesthésie (activité 4). Pour compter les actes, il faut tenir compte du code activité et du code phase de traitement afin de ne compter qu’une fois l’acte (et non, une fois au titre de l’acte chirurgical, en activité 1, et une fois au titre de l’anesthésie, en activité 4).";;;
EGB;EB_CAM_F;Table des données de codage de la Classification Commune des Actes Médicaux;CAM_ACT_PRU;Prix unitaire CCAM de l'acte médical;Prestations;7,2;Numérique;;;;;;;;;SAS Guide;;EGBCAM_ACT_PRU;"
0";;;
EGB;EB_CAM_F;Table des données de codage de la Classification Commune des Actes Médicaux;CAM_ASS_COD;Code association ;Prestations;1;Caractère;;;;;;;;;SAS Guide;;EGBCAM_ASS_COD;"
0";;;
EGB;EB_CAM_F;Table des données de codage de la Classification Commune des Actes Médicaux;CAM_DOC_EXT;Extension documentaire;Technique;1;Caractère;;;;;;;;;SAS Guide;;EGBCAM_DOC_EXT;"
0";;;
EGB;EB_CAM_F;Table des données de codage de la Classification Commune des Actes Médicaux;CAM_GRI_TAR;Grille tarifaire;Prestations;3;Caractère;;;;;;;;;SAS Guide;;EGBCAM_GRI_TAR;"
0";;;
EGB;EB_CAM_F;Table des données de codage de la Classification Commune des Actes Médicaux;CAM_MOD_COD; Codes modificateurs ;Prestations;4;Caractère;;;;;;;;;SAS Guide;;EGBCAM_MOD_COD;"
0";;;
EGB;EB_CAM_F;Table des données de codage de la Classification Commune des Actes Médicaux;CAM_ORD_NUM;Numéro d'ordre de la prestation affinée CCAM;Technique;3;numérique;;;Elémentaire;;;;;;SAS Guide;;EGBCAM_ORD_NUM;"
0";;;
