Nom_Table;Libellé_Table;Nom_Variable;Type;Longueur;Libellé_Variable;Variables de  jointure;Année_Présence;Année_Suppression;Observations;règle de gestion;Concepts;Année_présence table;Année_suppression_table;sensible_medical
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2010;2017;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;EXO_TM;Caractère;1;Justification d'exonération du TM;;2010;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;FAC_ETL;Caractère;1;Etat de liquidation de la facture;;2010;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;FAC_NUM;Caractère;5;N° séquentiel de facture (idem RAPSS);;2010;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;GES_COD;Caractère;2;Code gestion;;2017;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;HON_AM_MNR;Numérique;;Total honoraire remboursable AM;;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;HON_MNT;Numérique;;Total honoraire Facturé;;2010;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;HON_OC_MNR;Numérique;;Total remboursable OC pour les honoraires;;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;NAT_ASS;Caractère;2;Nature assurance;;2010;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;NOE_RGM;Caractère;2;Code Gd régime;;2010;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;NUM_DAT_AT;Caractère;9;Numéro accident du travail ou date d’accident de droit commun;;2015;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;OPE_NAT;Caractère;1;Nature opération;;2010;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;ORG_CPL_NUM;Caractère;10;N° d’organisme complémentaire;;2015;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;PAS_OC_MNT;Numérique;;Total participation assuré avant OC;;2010;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;PH_AMO_MNR;Numérique;;Total remboursable AMO Prestation hospitalières;;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;PH_BRM;Numérique;;Total Base Remboursement Prestation hospitalière;;2010;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;PH_MNT;Numérique;;Montant total facturé pour  PH;;2010;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;PH_OC_MNR;Numérique;;Total remboursable OC pour les PH;;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;RHAD_NUM;Caractère;5;Numéro séquentiel d'entrée (idem RAPSS);;2010;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;RNG_BEN;Caractère;3;Rang de bénéficiaire;;2016;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;RNG_NAI;Caractère;1;Rang de naissance;;2016;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;SOR_ANN;Caractère;4;Année de la date de sortie;;2010;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;SOR_MOI;Caractère;2;Mois de la date de sortie;;2010;;;;;2010;;
T_HADaaFA;TableFA : Table des RSFA début de facture des établissements ex-OQN;TYP_ART;Caractère;1;Type d'enregistrement;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;ACT_COD;Caractère;5;Code acte;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;ACT_COE;Numérique;;Cœfficient;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;ACT_NBR;Numérique;;Quantité;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;AMC_MNR;Numérique;;Montant remboursable par l'organisme complémentaire (AMC);;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;AMO_MNR;Numérique;;Montant Remboursable par la caisse (AMO);;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;DEL_DAT_ENT;Numérique;;delai par rapport à la date d'entrée;;2013;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;ENT_ANN;Caractère;4;Année de la date de début de séjour;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;ENT_MOI;Caractère;2;Mois de la date de début de séjour;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;ETA_NUM_EPMSI;Caractère;9;N° FINESS e-PMSI;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;ETA_NUM_GEO;Caractère;9;Numéro FINESS  géographique;;2017;;remplace la variable ETA_NUM_TWO;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2010;2017;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;ETE_GHS_NUM;Numérique;;N° GHS;;2010;;Variable créée par CNAMTS;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;EXO_TM;Caractère;1;Justification exonération TM;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;FAC_MNT;Numérique;;Montant total de la dépense;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;FAC_NUM;Caractère;5;N° séquentiel de facture (idem RAPSS);;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;FJ_COD_PEC;Caractère;1;Code prise en charge FJ;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;GHT_NUM;Caractère;4;N° de GHT;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;HAD_COE;Numérique;;Cœfficient HAD;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;NOE_MNR;Numérique;;Montant remboursé NOEMIE Retour;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;NOE_OPE;Caractère;3;Nature opération récupération NOEMIE Retour;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;PRI_UNI;Numérique;;Prix Unitaire;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;PSH_DMT;Caractère;3;Discipline de prestation (ex DMT);;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;PSH_MDT;Caractère;2;Mode de traitement;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;REM_BAS;Numérique;;Montant Base remboursement;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;REM_TAU;Numérique;;Taux applicable à la prestation;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;RHAD_NUM;Caractère;5;Numéro séquentiel d'entrée (idem RAPSS);;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;SOR_ANN;Caractère;4;Année de la date de fin de séjour;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;SOR_MOI;Caractère;2;Mois de la date de fin de séjour;;2010;;;;;2010;;
T_HADaaFB;Table FB : Table des RSFA facture des établissements ex-OQN;TYP_ART;Caractère;1;Type d'enregistrement;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;ACT_ANN;Caractère;4;Année de la date de l'acte;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;ACT_COD;Caractère;5;Code acte;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;ACT_COE;Numérique;;Cœfficient;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;ACT_DNB;Numérique;;Dénombrement;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;ACT_MOI;Caractère;2;Mois de la date de l'acte;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;ACT_NBR;Numérique;;Quantité;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;AMC_MNR;Numérique;;Montant remboursable par AMC;;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;AMO_MNR;Numérique;;Montant Remboursable par AMO;;2010;;Attention les montants sont des montants remboursés;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;DEL_DAT_ENT;Numérique;;delai par rapport à la date d'entrée;;2013;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;ETA_NUM_EPMSI;Caractère;9;N° FINESS e-PMSI;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;ETA_NUM_GEO;Caractère;9;Numéro FINESS  géographique;;2017;;remplace la variable ETA_NUM_TWO;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2010;2017;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;EXE_SPE;Caractère;2;Spécialité exécutant;;2017;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;EXO_TM;Caractère;1;Justification exo TM;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;FAC_NUM;Caractère;5;N° séquentiel de facture (idem RAPSS);;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;HON_MNT;Numérique;;Montant des honoraire (dépassement compris);;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;NOE_MNR;Numérique;;Montant remboursé NOEMIE Retour;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;NOE_OPE;Caractère;3;Nature opération récupération NOEMIE Retour;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;PRI_UNI;Numérique;;Prix Unitaire;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;PSH_DMT;Caractère;3;Discipline de prestation (ex DMT);;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;PSH_MDT;Caractère;2;Mode de traitement;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;REM_BAS;Numérique;;Montant Base remboursement;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;REM_TAU;Numérique;;Taux Remboursement;;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;RHAD_NUM;Caractère;5;Numéro séquentiel d'entrée (idem RAPSS);;2010;;;;;2010;;
T_HADaaFC;Table FC : Table des RSFA des honoraires des établissements ex-OQN;TYP_ART;Caractère;1;Type d'enregistrement;;2010;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;ACH_PRI;Numérique;;Prix d'achat unitaire TTC;;2010;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;COD_UCD;Caractère;7;Code UCD;;2010;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;COE_TAU;Numérique;;Coefficient de fractionnement;;2010;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;DEL_DAT_ENT;Numérique;;delai par rapport à la date d'entrée;;2013;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;ENT_ANN;Caractère;4;Année de la date de début de séjour;;2010;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;ENT_MOI;Caractère;2;Mois de la date de début de séjour;;2010;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;ETA_NUM_EPMSI;Caractère;9;Numéro FINESS de l’entité juridique;;2010;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;ETA_NUM_GEO;Caractère;9;Numéro FINESS  géographique;;2017;;remplace la variable ETA_NUM_TWO;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2010;2017;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;FAC_NUM;Caractère;5;N° séquentiel de facture (idem RAPSS);;2010;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;FAC_TOT;Numérique;;Montant total facturé TTC;;2010;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;MNT_UNI_ECA;Numérique;;Montant unitaire de l'écart indemnisable;;2010;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;QUA_COD;Numérique;;Quantité;;2010;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;RHAD_NUM;Caractère;5;Numéro séquentiel d'entrée (idem RAPSS);;2010;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;TOT_MNT_ECA;Numérique;;Montant total de l'écart indemnisable;;2010;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;TYP_ART;Caractère;1;Type d'enregistrement;;2010;;;;;2010;;
T_HADaaFH;Table FH : Table des RSFA des Médicaments en sus des établissements ex-OQN;UCD_UCD_COD;Caractère;13;Code UCD sur 13 caractère avec 000 à gauche;;2010;;Variable créée par CNAMTS;;;2010;;
T_HADaaFI;Table FI : Table des RSFA interruption de séjour des établissements ex-OQN;DEL_DAT_ENT;Numérique;;delai par rapport a date entree;;2014;;;;;2014;;
T_HADaaFI;Table FI : Table des RSFA interruption de séjour des établissements ex-OQN;ENT_ANN;Caractère;4;Année de la date début de séjour;;2014;;;;;2014;;
T_HADaaFI;Table FI : Table des RSFA interruption de séjour des établissements ex-OQN;ENT_MOI;Caractère;2;Mois de la date début de séjour;;2014;;;;;2014;;
T_HADaaFI;Table FI : Table des RSFA interruption de séjour des établissements ex-OQN;ETA_NUM_EPMSI;Caractère;9;N° FINESS ePMSI;;2014;;;;;2014;;
T_HADaaFI;Table FI : Table des RSFA interruption de séjour des établissements ex-OQN;ETA_NUM_GEO;Caractère;9;Numéro FINESS  géographique;;2017;;remplace la variable ETA_NUM_TWO;;;2014;;
T_HADaaFI;Table FI : Table des RSFA interruption de séjour des établissements ex-OQN;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2014;2017;;;;2014;;
T_HADaaFI;Table FI : Table des RSFA interruption de séjour des établissements ex-OQN;ETB_NUM;Caractère;14;Etablissement de transfert ou de retour ou lieu d'exécution de l'acte;;2014;;;;;2014;;
T_HADaaFI;Table FI : Table des RSFA interruption de séjour des établissements ex-OQN;FAC_NUM;Caractère;5;N° séquentiel de facture (idem RAPSS);;2014;;;;;2014;;
T_HADaaFI;Table FI : Table des RSFA interruption de séjour des établissements ex-OQN;RHAD_NUM;Caractère;5;Numéro séquentiel d'entrée (idem RAPSS);;2014;;;;;2014;;
T_HADaaFI;Table FI : Table des RSFA interruption de séjour des établissements ex-OQN;SEJ_FIN;Caractère;1;Nature d'interruption ou de fin de séjour;;2014;;;;;2014;;
T_HADaaFI;Table FI : Table des RSFA interruption de séjour des établissements ex-OQN;SOR_ANN;Caractère;4;Année de la date fin de séjour;;2014;;;;;2014;;
T_HADaaFI;Table FI : Table des RSFA interruption de séjour des établissements ex-OQN;SOR_MOI;Caractère;2;Mois de la date fin de séjour;;2014;;;;;2014;;
T_HADaaFI;Table FI : Table des RSFA interruption de séjour des établissements ex-OQN;TYP_ART;Caractère;1;Type d'enregistrement;;2014;;;;;2014;;
T_HADaaFL;Table FL : Table des actes de biologie (issus de la NABM) des établissements ex-OQN;ACT_NBR;Numérique;;Quantité acte;;2012;;;;;2012;;
T_HADaaFL;Table FL : Table des actes de biologie (issus de la NABM) des établissements ex-OQN;ANN_MOI;Caractère;6;Mois et année de l'acte;;2012;;;;;2012;;
T_HADaaFL;Table FL : Table des actes de biologie (issus de la NABM) des établissements ex-OQN;DEL_DAT_ENT;Numérique;;Delai par rapport à la date d'entrée rsfa;;2012;;;;;2012;;
T_HADaaFL;Table FL : Table des actes de biologie (issus de la NABM) des établissements ex-OQN;ETA_NUM_EPMSI;Caractère;9;N° FINESS e-PMSI;;2012;;;;;2012;;
T_HADaaFL;Table FL : Table des actes de biologie (issus de la NABM) des établissements ex-OQN;ETA_NUM_GEO;Caractère;9;Numéro FINESS  géographique;;2017;;remplace la variable ETA_NUM_TWO;;;2012;;
T_HADaaFL;Table FL : Table des actes de biologie (issus de la NABM) des établissements ex-OQN;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2012;2017;;;;2012;;
T_HADaaFL;Table FL : Table des actes de biologie (issus de la NABM) des établissements ex-OQN;FAC_NUM;Caractère;5;N° Facture séquentiel;;2012;;;;;2012;;
T_HADaaFL;Table FL : Table des actes de biologie (issus de la NABM) des établissements ex-OQN;NABM_COD;Caractère;8;Code acte NABM;;2012;;;;;2012;;
T_HADaaFL;Table FL : Table des actes de biologie (issus de la NABM) des établissements ex-OQN;PSH_DMT;Caractère;3;Discipline de prestation (ex DMT);;2012;;;;;2012;;
T_HADaaFL;Table FL : Table des actes de biologie (issus de la NABM) des établissements ex-OQN;PSH_MDT;Caractère;2;Mode de traitement;;2012;;;;;2012;;
T_HADaaFL;Table FL : Table des actes de biologie (issus de la NABM) des établissements ex-OQN;RHAD_NUM;Caractère;5;N° séquentiel;;2012;;;;;2012;;
T_HADaaFL;Table FL : Table des actes de biologie (issus de la NABM) des établissements ex-OQN;TYP_ART;Caractère;1;Type d'enregistrement;;2012;;;;;2012;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;ACT_ANN;Caractère;4;Année de la date de l'acte;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;ACT_DAT_COMP;Caractère;1;Compatible avec la date de l'acte;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;ACT_MOI;Caractère;2;Mois de la date de l'acte;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;ACV_ACT;Caractère;1;Activité;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;ANP_ACT;Caractère;1;Association non prévue;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;CCAM_COD;Caractère;13;Code CCAM (y compris extension PMSI);;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DEL_DAT_ENT;Numérique;;delai par rapport à la date d'entrée;;2013;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_1;Caractère;2;N° dent 1;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_10;Caractère;2;N° dent 10;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_11;Caractère;2;N° dent 11;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_12;Caractère;2;N° dent 12;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_13;Caractère;2;N° dent 13;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_14;Caractère;2;N° dent 14;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_15;Caractère;2;N° dent 15;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_16;Caractère;2;N° dent 16;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_2;Caractère;2;N° dent 2;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_3;Caractère;2;N° dent 3;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_4;Caractère;2;N° dent 4;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_5;Caractère;2;N° dent 5;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_6;Caractère;2;N° dent 6;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_7;Caractère;2;N° dent 7;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_8;Caractère;2;N° dent 8;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DENT_NUM_9;Caractère;2;N° dent 9;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;DOC_ACT;Caractère;1;Extension documentaire;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;ETA_NUM_EPMSI;Caractère;9;N° FINESS e-PMSI;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;ETA_NUM_GEO;Caractère;9;Numéro FINESS  géographique;;2017;;remplace la variable ETA_NUM_TWO;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2010;2017;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;FAC_NUM;Caractère;5;N° séquentiel de facture (idem RAPSS);;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;MOD_ACT1;Caractère;1;Modificateur 1;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;MOD_ACT2;Caractère;1;Modificateur 2;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;MOD_ACT3;Caractère;1;Modificateur 3;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;MOD_ACT4;Caractère;1;Modificateur 4;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;PHA_ACT;Caractère;1;Phase;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;PSH_DMT;Caractère;3;Discipline de prestation (ex DMT);;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;PSH_MDT;Caractère;2;Mode de traitement;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;REM_EXP_ACT;Caractère;1;Code remb exceptionnel;;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;RHAD_NUM;Caractère;5;Numéro séquentiel d'entrée (idem RAPSS);;2010;;;;;2010;;
T_HADaaFM;Table FM : Table des RSFA des actes CCAM des établissements ex-OQN;TYP_ART;Caractère;1;Type d'enregistrement;;2010;;;;;2010;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;DEL_DAT_ENT;Numérique;;delai par rapport a date entree;;2014;;;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;ENT_ANN;Caractère;4;Année de la date début de séjour;;2014;;;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;ENT_MOI;Caractère;2;Mois de la date début de séjour;;2014;;;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;ETA_NUM_EPMSI;Caractère;9;N° FINESS ePMSI;;2014;;;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;ETA_NUM_GEO;Caractère;9;Numéro FINESS  géographique;;2017;;remplace la variable ETA_NUM_TWO;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (site géographique);;2014;2017;;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;FAC_MNT;Numérique;;Montant total facturé;;2014;;;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;FAC_NUM;Caractère;5;N° séquentiel de facture (idem RAPSS);;2014;;;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;LPP_COD;Caractère;13;Code référence LPP;;2014;;;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;LPP_PRI_UNI;Numérique;;Prix d'achat unitaire;;2014;;;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;LPP_PU_DEV;Numérique;;Tarif référence LPP Prix Unitaire sur devis;;2014;;;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;LPP_QUA;Numérique;;Quantité;;2014;;;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;MNT_UNI_ECA;Numérique;;Montant unitaire de l'écart indemnisable;;2014;;;;;2014;;
