"nom_table";"TEC_COL";"CPT_COP_NUM";"RGM_GRG_COD";"RGM_COD";"RGM_LIB";"RGM_COM";"TOP_CPI"
"IR_RGM_V";0;NA;1;110;"PENSIONNE VIEILLESSE (DROITS PROPRES)";"Beneficiaire d'une pension de Vieillesse non substituee a pension d'Invalidite et non accordee au titre de l'inaptitude.(droits etendus a l?assurance deces pendant les 12 mois du maintien de droits au titre de l'art L 161-8)";0
"IR_RGM_V";0;NA;1;112;"ASSURE, A D'AUTRE REGIME SUITE A DECES, DIVORCE.";"'Assure, ayant droit d'un assure d'un autre regime suite a deces , divorce ou rupture de vie commune (Loi du 27.1.93) remplace le regime 103 date d'affiliation au 01.02.93 au plus tot'";0
"IR_RGM_V";0;NA;1;114;"RETRAITES BDF";"Retraités (Banque de France)";0
"IR_RGM_V";0;NA;1;115;"MAINTIEN DE DROITS AU TITRE DE LA RESERVE MILITAIRE";"MAINTIEN DE DROITS AU TITRE DE LA RESERVE MILITAIRE des prestations des Assurances Maladie, Maternite, Invalidite et deces pour l'assure et ses ayants-droit";1
"IR_RGM_V";0;NA;1;119;"RETRAITES EX RSAM CCIP";"RETRAITES EX RSAM CCIP";0
"IR_RGM_V";0;NA;1;120;"PENSIONNE D'INVALIDITE (DROITS PROPRES)";"Bénéficiaires d'une pension d'Invalidité ou de veuf/veuve invalide âgé(e) de -55 ans (cette situation entraîne l'exonération du ticket modérateur. à l'exception de la pharmacie 30% (PH4) quand elle n'est pas liées directement au traitement de la maladie exonérante)";0
"IR_RGM_V";0;NA;1;129;"INVALIDES EX RSAM CCIP";"INVALIDES EX RSAM CCIP";0
"IR_RGM_V";0;NA;1;130;"PENSIONNE MILITAIRE D'INVALIDITE (ART. L 115 DU CPMIVG ET ART. L 371-6 ET L 381-20 1ER ALINEA DU CSS)";"Pensionné militaire d'invalidité (Art L 115 du CPMIVG et Art L 371-6 et L 381-20, 1er alinéa du CSS)";0
"IR_RGM_V";0;NA;1;140;"BENEFICIAIRE D'UNE RENTE DE SURVIVANT";"Beneficiaire de rentes de survivants (art. L.255-II du Code de la Securite Sociale).";0
"IR_RGM_V";0;NA;1;144;"RENTE DE SURVIVANT BDF";"Rente de survivant (Banque de France)";0
"IR_RGM_V";0;NA;1;420;"ASSURES VOLONTAIRES VIEILLESSE + INVALIDE";"Assure volontaire vieillesse + invalidite";0
"IR_RGM_V";0;NA;1;425;"ASSURES VOLONTAIRES VIEILLESSE + AT + INVALIDE";"Assure volontaire vieillesse + invalidite + A.T.";0
"IR_RGM_V";0;NA;1;150;"BENEFICIAIRE RENTE AT INCAPACITE SUP. A 66,66 %";"Beneficiaire d'une rente A.T. correspondant a une incapacite de travail egale ou superieure a 66,2/3 % (cette situation entraine l'exoneration du ticket moderateur pour tous les beneficiaires).";0
"IR_RGM_V";0;NA;1;154;"RENTIERS AT-MP> A 66,66% BDF";"Rentiers AT-MP> A 66,66% (Banque de France)";0
"IR_RGM_V";0;NA;1;159;"RENTIERS AT MP EX RSAM CCIP";"RENTIERS AT MP EX RSAM CCIP";0
"IR_RGM_V";0;NA;1;160;"AUTEURS AVEC PN-PE DES ASSURANCES MAL., MATER., DECES, INVAL.";"Ecrivains pouvant pretendre aux prestations en nature et prestations en especes des assurances Maladie, Maternite, Deces et Invalidite. (carence 3 jours)";1
"IR_RGM_V";0;NA;1;170;"AUTEURS AVEC PN-PE CARENCE 14 J.";"Artistes -auteurs pouvant pretendre aux prestations en nature des assurances Maladie, Maternite, aux pensions d'Invalidite et aux capitaux Deces. (carence 14 jours)";1
"IR_RGM_V";0;NA;1;180;"ADULTES HANDICAPES";"Adultes handicapes (pouvant pretendre aux prestations en nature pour Maladie, Maternite).";0
"IR_RGM_V";0;NA;1;181;"ADULTES HANDICAPES + DROITS AT";"Adultes handicapes (pouvant pretendre aux prestations en nature pour Maladie, Maternite) + A.T.";1
"IR_RGM_V";0;NA;1;188;"ADULTE HANDICAPE EX RSAM CCIP";"ADULTE HANDICAPE EX RSAM CCIP";0
"IR_RGM_V";0;NA;1;189;"EX-TITULAIRE ALLOCATION ADULTES HANDICAPES";"Ex-titulaires de l'allocation adultes handicapes";0
"IR_RGM_V";0;NA;1;191;"MINEURS RECONVERTIS 6/1/75 REGIME : VIEIL., INVAL., DECES";"Mineur reconverti (decret 06.01.75 et circulaires O.M. n? 85.75 du 24.09.75) relevant du Regime General pour les prestations Vieillesse, Invalidite et A.T.";1
"IR_RGM_V";0;NA;1;200;"SALARIES : MALADIE, MATERNITE, DECES, INVALIDITE (SOINS UNIQUEMENT)";"Salarie pouvant pretendre a des prestations en nature Maladie, Maternite, Deces.";1
"IR_RGM_V";0;NA;1;201;"ASSURES POUR MALADIE, MATERNITE, DECES, AT";"Salarie pouvant pretendre a des prestations Maladie, Maternite, Deces, Invalidite et A.T. (soins). Mineurs reconvertis, circulaire (decret du 06.01.75 et O.M. n? 85.75 du 24.09.75), Theatres nationaux, par exemple.";1
"IR_RGM_V";0;NA;1;205;"EXPLOITANT AGR.- ACTIVITE SALARIEE ACCESSOIRE";"Activite salariee accessoire (Exploitants Agricoles, TNS art. 29 loi 94.637 du 27/07/94) Lorsqu'ils exercent une activite salariee, ces beneficiaires peuvent pretendre a des prestations en especes au titre de la Maladie et de la Maternite, et a des prest";1
"IR_RGM_V";0;NA;1;209;"ACTIFS EX RSAM CCIP";"ACTIFS EX RSAM CCIP";0
"IR_RGM_V";0;NA;1;210;"SALARIES POUVANT PRETENDRE: MAT. INVAL. DECES";"Salarie pouvant pretendre a des prestations Maladie, Maternite, Deces, Invalidite (soins et pensions) : personnels de certains organismes internationaux exclus du Regime General pour Vieillesse, A.F., A.T., par exemple";1
"IR_RGM_V";0;NA;1;211;"MAL. MAT. DECES INV.(SOINS+PENS.) AT : FONCT. DETACH.";"Salarie pouvant pretendre a des prestations Maladie, Maternite, Deces, Invalidite (soins et pensions) et A.T. : militaires places en position de non-activite leur permettant d'occuper un emploi salarie tout en cotisant, au regime de leur retraite militai";1
"IR_RGM_V";0;NA;1;220;"SALARIES ASSURES POUR VIEILLESSE ET INVALIDITE";"Salarie pouvant pretendre a des prestations Vieillesse et Invalidite (pensions) du Regime General (agents a l'essai a la S.N.C.F.)";0
"IR_RGM_V";0;NA;1;224;"INVALIDES  GERES PAR UNE SLM";"Invalidite geree par une SLM pouvant pretendre uniquement a une pension d'Invalidite. (ex imprimerie nationale, ex compagnie des eaux)";0
"IR_RGM_V";0;NA;1;230;"FONCTIONNAIRES ET OUVRIERS D'ETAT";"Fonctionnaire ou Ouvrier de l'etat.";0
"IR_RGM_V";0;NA;1;232;"REGIME OUVRANT DROIT AUX PN EN AS, MA, PS, PM - CADETS DE LA REPUBLIQUE - OPTION POLICE NATIONALE";"Régime ouvrant droit aux PN en AS, MA, PS, PM - Cadets de la République - Option Police Nationale";0
"IR_RGM_V";0;NA;1;235;"ENSEIGNEMENT DU PRIVE RGM SPE FONCTIONNAIRE";"Enseignement du privé régime spécial des fonctionnaire (enseignant et documentaliste";0
"IR_RGM_V";0;NA;1;236;"ENSEIGNEMENT PRIVE REGIME SPECIAL DES FONCTIONNAIRE (IJ OU INVAL EN COURS";"Enseignement privé régime spécial fonctionnaire (IJ ou inval en cours)";1
"IR_RGM_V";0;NA;1;243;"STATUTAIRES IEG ACTIFS";"STATUTAIRES IEG ACTIFS";0
"IR_RGM_V";0;NA;1;244;"ACTIFS BDF";"Actifs (Banque de France)";0
"IR_RGM_V";0;NA;1;245;"OD IEG DE DROITS DERIVES (CAMIEG)";"OD IEG de droit dérivés (CAMIEG)";0
"IR_RGM_V";0;NA;1;250;"ETUDIANTS COTISANTS";"Etudiant cotisant et en maintien des droits (art. L.253)";0
"IR_RGM_V";0;NA;1;260;"RETRAITES : ALGER., O-M, FONCTION., OUVR. D'ETAT., ADMI., OFFIC.";"Fonctionnaire ou Ouvrier de l'etat en retraite, retraite d'Algerie, d?Outre-mer, des administrations, offices et societe concessionnaires du Maroc et de la Tunisie et leurs veuves, beneficiaires de la garantie de l'etat (decret n? 62.1324 du 07.11.62).";0
"IR_RGM_V";0;NA;1;270;"STATUTAIRES IEG EN INACTIVITE";"STATUTAIRES IEG EN INACTIVITE";0
"IR_RGM_V";0;NA;1;280;"RETRAITES A D'AUTRES REGIMES SPECIAUX";"Retraites d'autres regimes speciaux.";0
"IR_RGM_V";0;NA;1;290;"AGTS COLL. LOCALES AVEC PN DES ASS. MAL., MATER., INV.";"Agent permanent des departements, communes, et de leurs etablissements publics non commerciaux, ni industriels pouvant pretendre a des prestations en nature pour Maladie, Maternite, Invalidite.";0
"IR_RGM_V";0;NA;1;291;"IDEM 290 MAIS AT-MP AU TITRE DU REGIME 001";"Comme 290, mais pouvant pretendre a des prestations A.T. - M.P. au titre du Regime General.";0
"IR_RGM_V";0;NA;1;300;"IDEM 290 MAIS EN RETRAITE";"Comme 290, mais en retraite";0
"IR_RGM_V";0;NA;1;310;"FONCTIONNAIRE PENSIONNE D'INVALIDITE / PENSIONNE VIEILLESSE EX INVALIDE";"Fonctionnaires pensionnés d'Invalidité (cette situation entraîne une exonération du ticket modérateur. à l'exception de la pharmacie 30% (PH4). quand ils ne sont pas liés directement au traitement de la maladie exonérante)";0
"IR_RGM_V";0;NA;1;311;"ENSEIGNEMENT PRIVE REGIME SPECIAL FONCTIONNAIRE INVALIDE (PN)";"Enseignant privé spécial fonctionnaire invalide ( PN)";0
"IR_RGM_V";0;NA;1;312;"FONCTIONNAIRES STAGIAIRES INVALIDES - 60 ANS";"Fonctionnaire stagiaire invalide de moins de 60 ans";0
"IR_RGM_V";0;NA;1;320;"IDEM 290 MAIS PENSIONNE D'INVALIDITE / PENSIONNE VIEILLESSE EX INVALIDE";"Comme 290. mais l'Agent est pensionné d'Invalidité / pensionné vieillesse ex invalide (cette situation entraîne l'exonération du ticket modérateur, à l'exception de la pharmacie 30% (PH4), quand ils ne sont pas liés directement au traitement de la maladie exonérante).";0
"IR_RGM_V";0;NA;1;330;"PENSIONNES INVALIDITE AUTRE REGIME SPECIAL";"Pensionne d'Invalidite d'un autre regime special (le ticket moderateur est pris en charge par le regime versant la pension d'Invalidite).";0
"IR_RGM_V";0;NA;1;340;"TITULAIRES PI EXERCANT ACTIVITE REFUSANT PV";"Ex-pensionne d'invalidite qui se sont opposes a la substitution de leur pension vieillesse a l'age de 60 ans";1
"IR_RGM_V";0;NA;1;350;"ETUDIANTS EXONERES DE COTISATIONS";"Etudiant exonere de cotisations et maintien des droits (art. L.253)";0
"IR_RGM_V";0;NA;1;360;"FONCTIONNAIRES RETRAITES EX-INVALIDES. A partir du 01/01/2019 RETRAITE ARTISAN/COMMERCANT EX-INVALIDE";"Travailleur independant";0
"IR_RGM_V";0;NA;1;370;"STATUTAIRES IEG EN INVALIDES";"STATUTAIRES IEG EN INVALIDES";0
"IR_RGM_V";0;NA;1;374;"INVALIDES BDF";"Invalides (Banque de France)";0
"IR_RGM_V";0;NA;1;389;"SUBSISTANT MINIER RETRAITE";"subsistant minier retraite";0
"IR_RGM_V";0;NA;1;390;"SUBSISTANT MINIER INVALIDE, EX-INVALIDE. A partir du 01/01/2019 AFFILIATION TRAVAILLEUR INDEPENDANT POUR LES P.E.";"Travailleur independant";1
"IR_RGM_V";0;NA;1;391;"SUBSISTANT MINIER ACTIF";"subsistant minier actif";0
"IR_RGM_V";0;NA;1;392;"SUBSISTANT MINIER RENTIER AT";"subsistant minier rentier at";0
"IR_RGM_V";0;NA;1;400;"ASSURES VOLONTAIRES TOUS RISQUES (SAUF AT)";"Assure volontaire tous risques, sauf A.T.";1
"IR_RGM_V";0;NA;1;405;"ASSURES VOLONTAIRES TOUS RISQUES (AT COMPRIS)";"Assure volontaire tous risques, + A.T.";1
"IR_RGM_V";0;NA;1;410;"ASSURES VOLONTAIRES VIEILLESSE";"Assure volontaire vieillesse";0
"IR_RGM_V";0;NA;1;415;"ASSURES VOLONTAIRES VIEILLESSE + AT";"Assure volontaire vieillesse + A.T.";0
"IR_RGM_V";0;NA;4;496;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 496";"regime special de securite sociale de la s.n.c.f . 496";0
"IR_RGM_V";0;NA;4;497;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 497";"regime special de securite sociale de la s.n.c.f . 497";0
"IR_RGM_V";0;NA;4;498;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 498";"regime special de securite sociale de la s.n.c.f . 498";0
"IR_RGM_V";0;NA;4;499;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 499";"regime special de securite sociale de la s.n.c.f . 499";0
"IR_RGM_V";0;NA;4;500;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 500";"regime special de securite sociale de la s.n.c.f . 500";0
"IR_RGM_V";0;NA;4;501;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 501";"regime special de securite sociale de la s.n.c.f . 501";0
"IR_RGM_V";0;NA;4;502;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 502";"regime special de securite sociale de la s.n.c.f . 502";0
"IR_RGM_V";0;NA;4;503;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 503";"regime special de securite sociale de la s.n.c.f . 503";0
"IR_RGM_V";0;NA;4;504;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 504";"regime special de securite sociale de la s.n.c.f . 504";0
"IR_RGM_V";0;NA;4;505;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 505";"regime special de securite sociale de la s.n.c.f . 505";0
"IR_RGM_V";0;NA;4;506;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 506";"regime special de securite sociale de la s.n.c.f . 506";0
"IR_RGM_V";0;NA;4;507;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 507";"regime special de securite sociale de la s.n.c.f . 507";0
"IR_RGM_V";0;NA;4;508;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 508";"regime special de securite sociale de la s.n.c.f . 508";0
"IR_RGM_V";0;NA;4;509;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 509";"regime special de securite sociale de la s.n.c.f . 509";0
"IR_RGM_V";0;NA;4;510;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 510";"regime special de securite sociale de la s.n.c.f . 510";0
"IR_RGM_V";0;NA;4;511;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 511";"regime special de securite sociale de la s.n.c.f . 511";0
"IR_RGM_V";0;NA;4;512;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 512";"regime special de securite sociale de la s.n.c.f . 512";0
"IR_RGM_V";0;NA;4;513;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 513";"regime special de securite sociale de la s.n.c.f . 513";0
"IR_RGM_V";0;NA;4;514;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 514";"regime special de securite sociale de la s.n.c.f . 514";0
"IR_RGM_V";0;NA;4;515;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 515";"regime special de securite sociale de la s.n.c.f . 515";0
"IR_RGM_V";0;NA;4;516;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 516";"regime special de securite sociale de la s.n.c.f . 516";0
"IR_RGM_V";0;NA;4;517;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 517";"regime special de securite sociale de la s.n.c.f . 517";0
"IR_RGM_V";0;NA;4;518;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 518";"regime special de securite sociale de la s.n.c.f . 518";0
"IR_RGM_V";0;NA;4;519;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 519";"regime special de securite sociale de la s.n.c.f . 519";0
"IR_RGM_V";0;NA;4;520;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 520";"regime special de securite sociale de la s.n.c.f . 520";0
"IR_RGM_V";0;NA;4;521;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 521";"regime special de securite sociale de la s.n.c.f . 521";0
"IR_RGM_V";0;NA;4;522;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 522";"regime special de securite sociale de la s.n.c.f . 522";0
"IR_RGM_V";0;NA;4;523;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 523";"regime special de securite sociale de la s.n.c.f . 523";0
"IR_RGM_V";0;NA;4;524;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 524";"regime special de securite sociale de la s.n.c.f . 524";0
"IR_RGM_V";0;NA;4;525;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 525";"regime special de securite sociale de la s.n.c.f . 525";0
"IR_RGM_V";0;NA;4;526;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 526";"regime special de securite sociale de la s.n.c.f . 526";0
"IR_RGM_V";0;NA;4;527;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 527";"regime special de securite sociale de la s.n.c.f . 527";0
"IR_RGM_V";0;NA;4;528;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 528";"regime special de securite sociale de la s.n.c.f . 528";0
"IR_RGM_V";0;NA;4;529;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 529";"regime special de securite sociale de la s.n.c.f . 529";0
"IR_RGM_V";0;NA;4;530;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 530";"regime special de securite sociale de la s.n.c.f . 530";0
"IR_RGM_V";0;NA;4;531;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 531";"regime special de securite sociale de la s.n.c.f . 531";0
"IR_RGM_V";0;NA;4;532;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 532";"regime special de securite sociale de la s.n.c.f . 532";0
"IR_RGM_V";0;NA;4;533;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 533";"regime special de securite sociale de la s.n.c.f . 533";0
"IR_RGM_V";0;NA;4;534;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 534";"regime special de securite sociale de la s.n.c.f . 534";0
"IR_RGM_V";0;NA;4;535;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 535";"regime special de securite sociale de la s.n.c.f . 535";0
"IR_RGM_V";0;NA;4;536;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 536";"regime special de securite sociale de la s.n.c.f . 536";0
"IR_RGM_V";0;NA;4;537;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 537";"regime special de securite sociale de la s.n.c.f . 537";0
"IR_RGM_V";0;NA;4;538;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 538";"regime special de securite sociale de la s.n.c.f . 538";0
"IR_RGM_V";0;NA;4;539;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 539";"regime special de securite sociale de la s.n.c.f . 539";0
"IR_RGM_V";0;NA;4;540;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 540";"regime special de securite sociale de la s.n.c.f . 540";0
"IR_RGM_V";0;NA;4;541;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 541";"regime special de securite sociale de la s.n.c.f . 541";0
"IR_RGM_V";0;NA;4;542;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 542";"regime special de securite sociale de la s.n.c.f . 542";0
"IR_RGM_V";0;NA;4;543;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 543";"regime special de securite sociale de la s.n.c.f . 543";0
"IR_RGM_V";0;NA;4;544;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 544";"regime special de securite sociale de la s.n.c.f . 544";0
"IR_RGM_V";0;NA;4;545;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 545";"regime special de securite sociale de la s.n.c.f . 545";0
"IR_RGM_V";0;NA;4;546;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 546";"regime special de securite sociale de la s.n.c.f . 546";0
"IR_RGM_V";0;NA;4;547;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 547";"regime special de securite sociale de la s.n.c.f . 547";0
"IR_RGM_V";0;NA;4;548;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 548";"regime special de securite sociale de la s.n.c.f . 548";0
"IR_RGM_V";0;NA;4;549;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 549";"regime special de securite sociale de la s.n.c.f . 549";0
"IR_RGM_V";0;NA;4;550;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 550";"regime special de securite sociale de la s.n.c.f . 550";0
"IR_RGM_V";0;NA;4;551;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 551";"regime special de securite sociale de la s.n.c.f . 551";0
"IR_RGM_V";0;NA;4;552;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 552";"regime special de securite sociale de la s.n.c.f . 552";0
"IR_RGM_V";0;NA;4;553;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 553";"regime special de securite sociale de la s.n.c.f . 553";0
"IR_RGM_V";0;NA;4;554;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 554";"regime special de securite sociale de la s.n.c.f . 554";0
"IR_RGM_V";0;NA;4;555;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 555";"regime special de securite sociale de la s.n.c.f . 555";0
"IR_RGM_V";0;NA;1;831;"ASSURES PERSONNELS DONT LES COTISATIONS SONT PRISES EN CHARGE TOTALEMENT PAR L'AIDE MEDICALE";"Assures personnels dont les cotisations sont prises en charge totalement par l'Aide Medicale";0
"IR_RGM_V";0;NA;1;832;"PERSONNES DEPLACEES DE L'EX  -YOUGOSLAVIE";"Personnes deplacees de l'Ex  -Yougoslavie";0
"IR_RGM_V";0;NA;1;833;"REGIME DE RESIDENCE EX - YOUGOSLAVE MAJEUR";"Regime de residence ex - yougoslave majeur";0
"IR_RGM_V";0;NA;2;20;"EXPLOITANT AGRICOLES RETRAITE DOM";"exploitant agricoles retraite dom";0
"IR_RGM_V";0;NA;2;21;"AMEXA";"AMEXA";0
"IR_RGM_V";0;NA;2;22;"A.S.A.";"A.S.A.";0
"IR_RGM_V";0;NA;2;23;"ASSURES PERSONNELS";"assures personnels";0
"IR_RGM_V";0;NA;2;30;"EXPLOITANT AGRICOLES INVALIDES DOM";"exploitant agricoles invalides dom";0
"IR_RGM_V";0;NA;1;840;"ASSURES PERSONNELS (DECRET N? 80.548 DU 11.07.80) TITULAIRES DE L'ALLOCATION SPECIALE (TITRE II LIVRE III DU CODE S.S.), DONT LES COTISATIONS SONT PRISES EN CHARGE PAR LA CAISSE DE DEPOTS ET CONSIGNATION (SAUF EN CAS D'HOSPITALISATION DE PLUS DE 3 ANS)";"Assures personnels (decret n? 80.548 du 11.07.80) titulaires de l'allocation speciale (titre II livre III du code S.S.), dont les cotisations sont prises en charge par la Caisse de Depots et Consignation (sauf en cas d'hospitalisation de plus de 3 ans)";0
"IR_RGM_V";0;NA;1;850;"ASSURES PERSONNELS (DECRET N? 80.548 DU 11.07.80) SE TROUVANT DANS LA SITUATION D'UNE HOSPITALISATION DE DUREE SUPERIEURE A 3 ANS";"Assures personnels (decret n? 80.548 du 11.07.80) se trouvant dans la situation d'une hospitalisation de duree superieure a 3 ans";0
"IR_RGM_V";0;NA;1;856;"Ayant droit autonomisé sous le critère de résidence";"Ayant droit autonomisé sous le critère de résidence";0
"IR_RGM_V";0;NA;1;860;"ASSURES PERSONNELS (DECRET N? 80.548 DU 11.07.80), DONT LES COTISATIONS RESIDUELLES SONT PRISES EN CHARGE PAR L'AIDE SOCIALE";"Assures personnels (decret n? 80.548 du 11.07.80), dont les cotisations residuelles sont prises en charge par l'Aide Sociale";0
"IR_RGM_V";0;NA;1;870;"ASSURES PERSONNELS DONT LES COTISATIONS SONT PRISES EN CHARGE TOTALEMENT PAR L'AIDE SOCIALE, PAR SUITE D'HOSPITALISATION DE DUREE SUPERIEURE A 3 ANS";"Assures personnels dont les cotisations sont prises en charge totalement par l'Aide Sociale, par suite d'hospitalisation de duree superieure a 3 ans";0
"IR_RGM_V";0;NA;1;880;"ASSURES PERSONNELS (DECRET N? 80.548 DU 11.07.80), DONT LES COTISATIONS SONT PRISES EN CHARGE TOTALEMENT PAR LA CAISSE D'ALLOCATIONS FAMILIALES";"Assures personnels (decret n? 80.548 du 11.07.80), dont les cotisations sont prises en charge totalement par la Caisse d'Allocations Familiales";0
"IR_RGM_V";0;NA;1;888;"REGIME ANONYMISATION";"Regime specifique cree pour isoler les depenses afferentes a un numero de beneficiaire fictif (y compris pour le regime local) pour IVG , pilule du lendemain etc  en  Maladie, Maternite, ASS";0
"IR_RGM_V";0;NA;1;890;"ASSURES PERSONNELS (DECRET N? 80.548 DU 11.07.80), DONT LES COTISATIONS SONT PRISES EN CHARGE PARTIELLEMENT PAR LA CAISSE D'ALLOCATIONS FAMILIALES";"Assures personnels (decret n? 80.548 du 11.07.80), dont les cotisations sont prises en charge partiellement par la Caisse d'Allocations Familiales (en complement de la cotisation residuelle prise en charge par l'Aide Sociale: regime 820)";0
"IR_RGM_V";0;NA;1;900;"MEDECIN EN ACTIVITE";"Medecin en activite";1
"IR_RGM_V";0;NA;1;910;"DENTISTE EN ACTIVITE";"Dentiste en activite";1
"IR_RGM_V";0;NA;1;920;"SAGE-FEMME EN ACTIVITE";"sage-femme en activite";1
"IR_RGM_V";0;NA;1;930;"AUXILIAIRE MEDICAL EN ACTIVITE";"Auxiliaire -Medical en activite";1
"IR_RGM_V";0;NA;1;940;"BIOLOGISTE MEDECIN EN ACTIVITE";"Biologiste Medecin en activite";1
"IR_RGM_V";0;NA;1;950;"MEDECIN RETRAITE";"Medecin retraite";0
"IR_RGM_V";0;NA;1;960;"DENTISTE RETRAITE";"Dentiste retraite";0
"IR_RGM_V";0;NA;1;970;"SAGE-FEMME RETRAITE";"sage-femme retraitee";0
"IR_RGM_V";0;NA;1;980;"AUXILIAIRE MEDICAL RETRAITE";"Auxiliaire -Medical retraite";0
"IR_RGM_V";0;NA;1;990;"BIOLOGISTE MEDECIN RETRAITE";"Biologiste Medecin retraite";0
"IR_RGM_V";0;NA;1;999;"PETIT REGIME INCONNU";"Petit régime inconnu";0
"IR_RGM_V";0;NA;2;1;"SALARIE AGRICOLE - ASSURE OBLIGATOIRE";"salarie agricole - assure obligatoire";1
"IR_RGM_V";0;NA;2;2;"EXPLOITANT AGRICOLE - ASSURE OBLIGATOIRE";"exploitant agricole - assure obligatoire";1
"IR_RGM_V";0;NA;2;3;"SALARIE AGRICOLE - ASSURE VOLONTAIRE";"salarie agricole - assure volontaire";0
"IR_RGM_V";0;NA;2;4;"EXPLOITANT AGRICOLE - ASSURE VOLONTAIRE";"exploitant agricole - assure volontaire";0
"IR_RGM_V";0;NA;2;5;"ASSURE PERSONNEL";"assure personnel";0
"IR_RGM_V";0;NA;2;6;"ASSURE AU TITRE DE LA CMU";"assure au titre de la cmu";0
"IR_RGM_V";0;NA;2;7;"ELEVE DE L ENSEIGNEMENT PUBLIC";"Eleve de l enseignement public";0
"IR_RGM_V";0;NA;2;10;"EXPLOITANT AGRICOLES EN ACTIVITE DOM";"exploitant agricoles en activite dom";0
